version 1, schema uniforms_tables
unknown1(string)	unknown2(string)	unknown3(string)	unknown4(string)
"Sweden_Gen_Anders_Fredrik_Skjoldebrand"	"sweden"	"Sweden_Gen_Anders_Fredrik_Skjoldebrand"	"Gen_Anders_Fredrik_Skjoldebrand"
"Sweden_Gen_Bernadotte"	"sweden"	"Sweden_Gen_Bernadotte"	"Gen_Bernadotte"
"Sweden_Gen_Generals_Staff"	"sweden"	"Sweden_Gen_Generals_Staff"	"Gen_Generals_Staff"
"Sweden_Gen_Hans_Henric_von_Essen"	"sweden"	"Sweden_Gen_Hans_Henric_von_Essen"	"Gen_Hans_Henric_von_Essen"
"Sweden_Inf_Elite_Life_Guards_of_Foot"	"sweden"	"Sweden_Inf_Elite_Life_Guards_of_Foot"	"Inf_Elite_Life_Guards_of_Foot"
"Sweden_Inf_Elite_Republican_Guards"	"sweden"	"Sweden_Inf_Elite_Republican_Guards"	"Inf_Elite_Republican_Guards"
"Sweden_Inf_Line_Line_Infantry"	"sweden"	"Sweden_Inf_Line_Line_Infantry"	"Inf_Line_Line_Infantry"
"Sweden_Inf_Militia_Militia"	"sweden"	"Sweden_Inf_Militia_Militia"	"Inf_Militia_Militia"
"Sweden_Inf_Mob_Armed_Citizenry"	"sweden"	"Sweden_Inf_Mob_Armed_Citizenry"	"Inf_Mob_Armed_Citizenry"
"Sweden_Inf_Skirm_Jager"	"sweden"	"Sweden_Inf_Skirm_Jager"	"Inf_Skirm_Jager"
"Sweden_Mounted_Inf_Swedish_Mounted_Jager"	"sweden"	"Sweden_Mounted_Inf_Swedish_Mounted_Jager"	"Mounted_Inf_Swedish_Mounted_Jager"
"Swiss_Art_Foot_6_lber"	"swiss_confederation"	"Swiss_Art_Foot_6_lber"	"Art_Foot_6_lber"
"Swiss_Art_Horse_6_lber"	"swiss_confederation"	"Swiss_Art_Horse_6_lber"	"Art_Horse_6_lber"
"Swiss_Cav_Heavy_Dragoons"	"swiss_confederation"	"Swiss_Cav_Heavy_Dragoons"	"Cav_Heavy_Dragoons"
"Swiss_Cav_Stand_Chevauxlegers"	"swiss_confederation"	"Swiss_Cav_Stand_Chevauxlegers"	"Cav_Stand_Chevauxlegers"
"Swiss_Gen_Generals_Staff"	"swiss_confederation"	"Swiss_Gen_Generals_Staff"	"Gen_Generals_Staff"
"Swiss_Inf_Line_Line_Infantry"	"swiss_confederation"	"Swiss_Inf_Line_Line_Infantry"	"Inf_Line_Line_Infantry"
"Swiss_Inf_Militia_Militia"	"swiss_confederation"	"Swiss_Inf_Militia_Militia"	"Inf_Militia_Militia"
"Swiss_Inf_Mob_Armed_Citizenry"	"swiss_confederation"	"Swiss_Inf_Mob_Armed_Citizenry"	"Inf_Mob_Armed_Citizenry"
"Tut_Britain_Art_Foot_British_6_lber"	"tut_britain"	"Tut_Britain_Art_Foot_British_6_lber"	"Art_Foot_British_6_lber"
"Tut_Britain_Gen_Generals_Staff"	"tut_britain"	"Tut_Britain_Gen_Generals_Staff"	"Gen_Generals_Staff"
"Tut_Britain_Inf_Line_British_Foot"	"tut_britain"	"Tut_Britain_Inf_Line_British_Foot"	"Inf_Line_British_Foot"
"Tut_Britain_Inf_Militia_Militia"	"tut_britain"	"Tut_Britain_Inf_Militia_Militia"	"Inf_Militia_Militia"
"Tut_France_Art_Foot_French_12_lber"	"tut_france"	"Tut_France_Art_Foot_French_12_lber"	"Art_Foot_French_12_lber"
"Tut_France_Art_Foot_French_6_lber"	"tut_france"	"Tut_France_Art_Foot_French_6_lber"	"Art_Foot_French_Tutorial_6_lber"
"Tut_France_Cav_Heavy_French_Dragoons"	"tut_france"	"Tut_France_Cav_Heavy_French_Dragoons"	"Cav_Heavy_French_Tutorial_Dragoons"
"Tut_France_Gen_Early_Napoleon"	"tut_france"	"Tut_France_Gen_Early_Napoleon"	"Gen_Early_Napoleon"
"Tut_France_Gen_Generals_Staff_Foot"	"tut_france"	"Tut_France_Gen_Generals_Staff_Foot"	"Gen_Generals_Staff_Foot"
"Tut_France_Inf_Line_French_Revolutionary_Infantry"	"tut_france"	"Tut_France_Inf_Line_French_Revolutionary_Infantry"	"Inf_Line_French_Revolutionary_Infantry"
"Tut_France_Inf_Line_French_Tutorial_Fusiliers"	"tut_france"	"Tut_France_Inf_Line_French_Tutorial_Fusiliers"	"Inf_Line_French_Tutorial_Fusiliers"
"Tut_France_Inf_Militia_French_National_Guard"	"tut_france"	"Tut_France_Inf_Militia_French_National_Guard"	"Inf_Militia_French_National_Guard"
"Tut_Sardinia_Cav_Heavy_Dragoons"	"tut_sardinia"	"Tut_Sardinia_Cav_Heavy_Dragoons"	"Cav_Heavy_Dragoons"
"Tut_Sardinia_Gen_Generals_Staff"	"tut_sardinia"	"Tut_Sardinia_Gen_Generals_Staff"	"Gen_Generals_Staff"
"Tut_Sardinia_Inf_Gren_Grenadiers"	"tut_sardinia"	"Tut_Sardinia_Inf_Gren_Grenadiers"	"Inf_Gren_Grenadiers"
"Tut_Sardinia_Inf_Line_Line_Infantry"	"tut_sardinia"	"Tut_Sardinia_Inf_Line_Line_Infantry"	"Inf_Line_Line_Infantry"
"Tut_Sardinia_Inf_Militia_Militia"	"tut_sardinia"	"Tut_Sardinia_Inf_Militia_Militia"	"Inf_Militia_Militia"
"Tut_Swiss_Art_Foot_6_lber"	"tut_swiss_confederation"	"Tut_Swiss_Art_Foot_6_lber"	"Art_Foot_6_lber"
"Tut_Swiss_Cav_Heavy_Dragoons"	"tut_swiss_confederation"	"Tut_Swiss_Cav_Heavy_Dragoons"	"Cav_Heavy_Dragoons"
"Tut_Swiss_Gen_Generals_Staff"	"tut_swiss_confederation"	"Tut_Swiss_Gen_Generals_Staff"	"Gen_Generals_Staff"
"Tut_Swiss_Inf_Line_Line_Infantry"	"tut_swiss_confederation"	"Tut_Swiss_Inf_Line_Line_Infantry"	"Inf_Line_Line_Infantry"
"Tut_Swiss_Inf_Militia_Militia"	"tut_swiss_confederation"	"Tut_Swiss_Inf_Militia_Militia"	"Inf_Militia_Militia"
"United_Netherlands_Art_Foot_12_lber"	"united_netherlands"	"United_Netherlands_Art_Foot_12_lber"	"Art_Foot_12_lber"
"United_Netherlands_Art_Foot_6_lber"	"united_netherlands"	"United_Netherlands_Art_Foot_6_lber"	"Art_Foot_6_lber"
"United_Netherlands_Art_Foot_7_lber_Howitzer"	"united_netherlands"	"United_Netherlands_Art_Foot_7_lber_Howitzer"	"Art_Foot_7_lber_Howitzer"
"United_Netherlands_Art_Horse_6_lber"	"united_netherlands"	"United_Netherlands_Art_Horse_6_lber"	"Art_Horse_6_lber"
"United_Netherlands_Cav_Heavy_Carabiniers"	"united_netherlands"	"United_Netherlands_Cav_Heavy_Carabiniers"	"Cav_Heavy_Carabiniers"
"United_Netherlands_Cav_Light_Hussars"	"united_netherlands"	"United_Netherlands_Cav_Light_Hussars"	"Cav_Light_Hussars"
"United_Netherlands_Cav_Light_Light_Dragoons"	"united_netherlands"	"United_Netherlands_Cav_Light_Light_Dragoons"	"Cav_Light_Light_Dragoons"
"United_Netherlands_Cav_Stand_Chevauxlegers"	"united_netherlands"	"United_Netherlands_Cav_Stand_Chevauxlegers"	"Cav_Stand_Chevauxlegers"
"United_Netherlands_Gen_David_Hendrik_Chasse"	"united_netherlands"	"United_Netherlands_Gen_David_Hendrik_Chasse"	"Gen_David_Hendrik_Chasse"
"United_Netherlands_Gen_Generals_Staff"	"united_netherlands"	"United_Netherlands_Gen_Generals_Staff"	"Gen_Generals_Staff"
"United_Netherlands_Gen_Jean_Victor_baron_de_Constant_Rebecque"	"united_netherlands"	"United_Netherlands_Gen_Jean_Victor_baron_de_Constant_Rebecque"	"Gen_Jean_Victor_baron_de_Constant_Rebecque"
"United_Netherlands_Gen_Prince_of_Orange"	"united_netherlands"	"United_Netherlands_Gen_Prince_of_Orange"	"Gen_Prince_of_Orange"
"United_Netherlands_Inf_Gren_Grenadiers"	"united_netherlands"	"United_Netherlands_Inf_Gren_Grenadiers"	"Inf_Gren_Grenadiers"
"United_Netherlands_Inf_Light_Dutch_Flanquers"	"united_netherlands"	"United_Netherlands_Inf_Light_Dutch_Flanquers"	"Inf_Light_Dutch_Flanquers"
"United_Netherlands_Inf_Line_Line_Infantry"	"united_netherlands"	"United_Netherlands_Inf_Line_Line_Infantry"	"Inf_Line_Line_Infantry"
"United_Netherlands_Inf_Militia_Militiamen"	"united_netherlands"	"United_Netherlands_Inf_Militia_Militiamen"	"Inf_Militia_Militiamen"
"United_Netherlands_Inf_Mob_Armed_Citizenry"	"united_netherlands"	"United_Netherlands_Inf_Mob_Armed_Citizenry"	"Inf_Mob_Armed_Citizenry"
"United_Netherlands_Inf_Skirm_Jager"	"united_netherlands"	"United_Netherlands_Inf_Skirm_Jager"	"Inf_Skirm_Nassau_Jager"
"Westphalia_Art_Foot_12_lber"	"westphalia"	"Westphalia_Art_Foot_12_lber"	"Art_Foot_12_lber"
"Westphalia_Art_Foot_6_lber"	"westphalia"	"Westphalia_Art_Foot_6_lber"	"Art_Foot_6_lber"
"Westphalia_Art_Foot_7_lber_Howitzer"	"westphalia"	"Westphalia_Art_Foot_7_lber_Howitzer"	"Art_Foot_7_lber_Howitzer"
"Westphalia_Art_Horse_6_lber"	"westphalia"	"Westphalia_Art_Horse_6_lber"	"Art_Horse_6_lber"
"Westphalia_Cav_Heavy_Cuirassiers"	"westphalia"	"Westphalia_Cav_Heavy_Cuirassiers"	"Cav_Heavy_Cuirassiers"
"Westphalia_Cav_Heavy_Garde_du_Corp"	"westphalia"	"Westphalia_Cav_Heavy_Garde_du_Corp"	"Cav_Heavy_Garde_du_Corp"
"Westphalia_Cav_Light_Hussars"	"westphalia"	"Westphalia_Cav_Light_Hussars"	"Cav_Light_Hussars"
"Westphalia_Cav_Stand_Chevauxlegers"	"westphalia"	"Westphalia_Cav_Stand_Chevauxlegers"	"Cav_Stand_Chevauxlegers"
"Westphalia_Gen_Generals_Staff"	"westphalia"	"Westphalia_Gen_Generals_Staff"	"Gen_Generals_Staff"
"Westphalia_Inf_Elite_Grenadier_Guards"	"westphalia"	"Westphalia_Inf_Elite_Grenadier_Guards"	"Inf_Elite_Grenadier_Guards"
"Westphalia_Inf_Light_Light_Infantry"	"westphalia"	"Westphalia_Inf_Light_Light_Infantry"	"Inf_Light_Light_Infantry"
"Westphalia_Inf_Line_Line_Infantry"	"westphalia"	"Westphalia_Inf_Line_Line_Infantry"	"Inf_Line_Line_Infantry"
"Westphalia_Inf_Militia_Militia"	"westphalia"	"Westphalia_Inf_Militia_Militia"	"Inf_Militia_Militia"
"Westphalia_Inf_Mob_Armed_Citizenry"	"westphalia"	"Westphalia_Inf_Mob_Armed_Citizenry"	"Inf_Mob_Armed_Citizenry"
"Wurrtemberg_Art_Foot_12_lber"	"wurttemberg"	"Wurrtemberg_Art_Foot_12_lber"	"Art_Foot_12_lber"
"Wurrtemberg_Art_Foot_6_lber"	"wurttemberg"	"Wurrtemberg_Art_Foot_6_lber"	"Art_Foot_6_lber"
"Wurrtemberg_Art_Foot_7_lber_Howitzer"	"wurttemberg"	"Wurrtemberg_Art_Foot_7_lber_Howitzer"	"Art_Foot_7_lber_Howitzer"
"Wurrtemberg_Art_Horse_6_lber"	"wurttemberg"	"Wurrtemberg_Art_Horse_6_lber"	"Art_Horse_6_lber"
"Wurrtemberg_Cav_Heavy_Cuirassiers"	"wurttemberg"	"Wurrtemberg_Cav_Heavy_Cuirassiers"	"Cav_Heavy_Cuirassiers"
"Wurrtemberg_Cav_Stand_Chevauxlegers"	"wurttemberg"	"Wurrtemberg_Cav_Stand_Chevauxlegers"	"Cav_Stand_Chevauxlegers"
"Wurrtemberg_Gen_Generals_Staff"	"wurttemberg"	"Wurrtemberg_Gen_Generals_Staff"	"Gen_Generals_Staff"
"Wurrtemberg_Inf_Light_Light_Infantry"	"wurttemberg"	"Wurrtemberg_Inf_Light_Light_Infantry"	"Inf_Light_Light_Infantry"
"Wurrtemberg_Inf_Line_Line_Infantry"	"wurttemberg"	"Wurrtemberg_Inf_Line_Line_Infantry"	"Inf_Line_Line_Infantry"
"Wurrtemberg_Inf_Militia_Landwehr"	"wurttemberg"	"Wurrtemberg_Inf_Militia_Landwehr"	"Inf_Militia_Landwehr"
"Wurrtemberg_Inf_Mob_Armed_Citizenry"	"wurttemberg"	"Wurrtemberg_Inf_Mob_Armed_Citizenry"	"Inf_Mob_Armed_Citizenry"
"Wurrtemberg_Inf_Skirm_Jager"	"wurttemberg"	"Wurrtemberg_Inf_Skirm_Jager"	"Inf_Skirm_Jager"
"Ottomans_Egy_Gen_Ahmed_Al-Jazzar"	"egy_ottomans"	"Ottomans_Egy_Gen_Ahmed_Al-Jazzar"	"Gen_Ahmed_Al-Jazzar"
"Imperial_Guards_Cav_Heavy_French_Empress_Dragoons"	"france"	"Imperial_Guards_Cav_Heavy_French_Empress_Dragoons"	"Cav_Heavy_French_Empress_Dragoons"
"Imperial_Guards_Inf_Elite_French_Dutch_Grenadiers"	"france"	"Imperial_Guards_Inf_Elite_French_Dutch_Grenadiers"	"Inf_Elite_French_Dutch_Grenadiers"
"Imperial_Guards_Inf_Elite_French_Guard_Seamen"	"france"	"Imperial_Guards_Inf_Elite_French_Guard_Seamen"	"Inf_Elite_French_Guard_Seamen"
"Imperial_Guards_Cav_Light_French_Guard_Chasseurs_a_Cheval"	"france"	"Imperial_Guards_Cav_Light_French_Guard_Chasseurs_a_Cheval"	"Cav_Light_French_Guard_Chasseurs_a_Cheval"
"Imperial_Guards_Cav_Lancer_French_Polish_Guard_Lancers"	"france"	"Imperial_Guards_Cav_Lancer_French_Polish_Guard_Lancers"	"Cav_Lancer_French_Polish_Guard_Lancers"
"Imperial_Guards_Cav_Lancer_French_Dutch_Guard_Lancers"	"france"	"Imperial_Guards_Cav_Lancer_French_Dutch_Guard_Lancers"	"Cav_Lancer_French_Dutch_Guard_Lancers"
"Britain_Spa_Inf_Line_Portuguese_Infantry"	"spa_britain"	"Portugal_Spa_Inf_Line_Portuguese_Infantry"	"Inf_Line_British_Portuguese_Infantry_Auxiliary"
"France_Spa_Cav_Lancer_French_Vistula_Uhlans"	"spa_france"	"France_Spa_Cav_Lancer_French_Vistula_Uhlans"	"Cav_Lancer_French_Vistula_Uhlans"
"Britain_Spa_Cav_Light_Guerilla_Husares_Guerilla"	"spa_britain"	"Spain_Spa_Cav_Light_Guerilla_Husares_Guerilla"	"Cav_Light_Spanish_Guerilla_Husares_Guerrilla"
"Spain_Spa_Cav_Light_Guerilla_Husares_Guerilla"	"spa_spain"	"Spain_Spa_Cav_Light_Guerilla_Husares_Guerilla"	"Cav_Light_Spanish_Guerilla_Husares_Guerrilla"
"Britain_Spa_Cav_Light_Husares_de_Cantabria_Guerrilla"	"spa_britain"	"Spain_Spa_Cav_Light_Husares_de_Cantabria_Guerrilla"	"Cav_Light_Spanish_Husares_de_Cantabria_Guerrilla"
"Spain_Spa_Cav_Light_Husares_Burgos_Guerilla"	"spa_spain"	"Spain_Spa_Cav_Light_Husares_Burgos_Guerilla"	"Cav_Light_Spanish_Husares_Burgos_Guerrilla"
"Britain_Spa_Cav_Light_Husares_Burgos_Guerilla"	"spa_britain"	"Spain_Spa_Cav_Light_Husares_Burgos_Guerilla"	"Cav_Light_Spanish_Husares_Burgos_Guerrilla"
"Spain_Spa_Cav_Light_Husares_de_Cantabria_Guerrilla"	"spa_spain"	"Spain_Spa_Cav_Light_Husares_de_Cantabria_Guerrilla"	"Cav_Light_Spanish_Husares_de_Cantabria_Guerrilla"
"Britain_Spa_Cav_Light_Husares_de_Rioja_Guerrilla"	"spa_britain"	"Spain_Spa_Cav_Light_Husares_de_Rioja_Guerrilla"	"Cav_Light_Spanish_Husares_de_Rioja_Guerrilla"
"Spain_Spa_Cav_Light_Husares_de_Rioja_Guerrilla"	"spa_spain"	"Spain_Spa_Cav_Light_Husares_de_Rioja_Guerrilla"	"Cav_Light_Spanish_Husares_de_Rioja_Guerrilla"
"Britain_Spa_Cav_Light_Husares_de_Valpenas_Guerilla"	"spa_britain"	"Spain_Spa_Cav_Light_Husares_de_Valpenas_Guerilla"	"Cav_Light_Spanish_Husares_de_Valpenas_Guerrilla"
"Spain_Spa_Cav_Light_Husares_de_Valpenas_Guerilla"	"spa_spain"	"Spain_Spa_Cav_Light_Husares_de_Valpenas_Guerilla"	"Cav_Light_Spanish_Husares_de_Valpenas_Guerrilla"
"Britain_Spa_Cav_Light_Husares_Extremadura_Guerilla"	"spa_britain"	"Spain_Spa_Cav_Light_Husares_Extremadura_Guerilla"	"Cav_Light_Spanish_Husares_Extremadura_Guerrilla"
"Spain_Spa_Cav_Light_Husares_Extremadura_Guerilla"	"spa_spain"	"Spain_Spa_Cav_Light_Husares_Extremadura_Guerilla"	"Cav_Light_Spanish_Husares_Extremadura_Guerrilla"
"Britain_Spa_Cav_Light_Husares_Numantinos_Guerilla"	"spa_britain"	"Spain_Spa_Cav_Light_Husares_Numantinos_Guerilla"	"Cav_Light_Spanish_Husares_Numantinos_Guerrilla"
"Spain_Spa_Cav_Light_Husares_Numantinos_Guerilla"	"spa_spain"	"Spain_Spa_Cav_Light_Husares_Numantinos_Guerilla"	"Cav_Light_Spanish_Husares_Numantinos_Guerrilla"
"Britain_Spa_Cav_Stand_Voluntarios_Ciudad_Guerrilla"	"spa_britain"	"Spain_Spa_Cav_Stand_Voluntarios_Ciudad_Guerrilla"	"Cav_Stand_Spanish_Voluntarios_Ciudad_Guerrilla"
"Spain_Spa_Cav_Stand_Voluntarios_Ciudad_Guerrilla"	"spa_spain"	"Spain_Spa_Cav_Stand_Voluntarios_Ciudad_Guerrilla"	"Cav_Stand_Spanish_Voluntarios_Ciudad_Guerrilla"
"Britain_Spa_Gen_Guerilla_Leader_Guerilla"	"spa_britain"	"Spain_Spa_Gen_Guerilla_Leader_Guerrilla"	"Gen_British_Guerilla_Leader_Guerrilla"
"Britain_Spa_Inf_Irreg_Corso_Terrestre_Guerrilla"	"spa_britain"	"Spain_Spa_Inf_Irreg_Corso_Terrestre_Guerrilla"	"Inf_Irreg_Spanish_Corso_Terrestre_Guerrilla"
"Spain_Spa_Inf_Irreg_Corso_Terrestre_Guerrilla"	"spa_spain"	"Spain_Spa_Inf_Irreg_Corso_Terrestre_Guerrilla"	"Inf_Irreg_Spanish_Corso_Terrestre_Guerrilla"
"Britain_Spa_Inf_Light_Cazadores_de_Cataluna_Guerrilla"	"spa_britain"	"Spain_Spa_Inf_Light_Cazadores_de_Cataluna_Guerrilla"	"Inf_Light_Spanish_Cazadores_de_Cataluna_Guerrilla"
"Spain_Spa_Inf_Light_Cazadores_de_Cataluna_Guerrilla"	"spa_spain"	"Spain_Spa_Inf_Light_Cazadores_de_Cataluna_Guerrilla"	"Inf_Light_Spanish_Cazadores_de_Cataluna_Guerrilla"
"Britain_Spa_Inf_Light_Cazadores_Numantinos_Guerrilla"	"spa_britain"	"Spain_Spa_Inf_Light_Cazadores_Numantinos_Guerrilla"	"Inf_Light_Spanish_Cazadores_Numantinos_Guerrilla"
"Spain_Spa_Inf_Light_Cazadores_Numantinos_Guerrilla"	"spa_spain"	"Spain_Spa_Inf_Light_Cazadores_Numantinos_Guerrilla"	"Inf_Light_Spanish_Cazadores_Numantinos_Guerrilla"
"Britain_Spa_Inf_Light_Regimento_de_Arlanza_Guerrilla"	"spa_britain"	"Spain_Spa_Inf_Light_Regimento_de_Arlanza_Guerrilla"	"Inf_Light_Spanish_Regimento_de_Arlanza_Guerrilla"
"Spain_Spa_Inf_Light_Regimento_de_Arlanza_Guerrilla"	"spa_spain"	"Spain_Spa_Inf_Light_Regimento_de_Arlanza_Guerrilla"	"Inf_Light_Spanish_Regimento_de_Arlanza_Guerrilla"
"Britain_Spa_Inf_Line_Voluntarios_de_Coruna_Guerilla"	"spa_britain"	"Spain_Spa_Inf_Line_Voluntarios_de_Coruna_Guerilla"	"Inf_Line_Spanish_Voluntarios_de_Coruna_Guerrilla"
"Spain_Spa_Inf_Line_Voluntarios_de_Coruna_Guerilla"	"spa_spain"	"Spain_Spa_Inf_Line_Voluntarios_de_Coruna_Guerilla"	"Inf_Line_Spanish_Voluntarios_de_Coruna_Guerrilla"
"Britain_Spa_Inf_Line_Voluntarios_Tietar_Guerrilla"	"spa_britain"	"Spain_Spa_Inf_Line_Voluntarios_Tietar_Guerrilla"	"Inf_Line_Spanish_Voluntarios_Tietar_Guerrilla"
"Spain_Spa_Inf_Line_Voluntarios_Tietar_Guerrilla"	"spa_spain"	"Spain_Spa_Inf_Line_Voluntarios_Tietar_Guerrilla"	"Inf_Line_Spanish_Voluntarios_Tietar_Guerrilla"
"Britain_Spa_Inf_Skirm_Guerilla_Tiradores_Guerilla"	"spa_britain"	"Spain_Spa_Inf_Skirm_Guerilla_Tiradores_Guerilla"	"Inf_Skirm_Spanish_Guerilla_Tiradores_Guerrilla"
"Spain_Spa_Inf_Skirm_Guerilla_Tiradores_Guerilla"	"spa_spain"	"Spain_Spa_Inf_Skirm_Guerilla_Tiradores_Guerilla"	"Inf_Skirm_Spanish_Guerilla_Tiradores_Guerrilla"
"Britain_Spa_Inf_Skirm_Tiradores_de_Cantabria_Guerrilla"	"spa_britain"	"Spain_Spa_Inf_Skirm_Tiradores_de_Cantabria_Guerrilla"	"Inf_Skirm_Spanish_Tiradores_de_Cantabria_Guerrilla"
"Spain_Spa_Inf_Skirm_Tiradores_de_Cantabria_Guerrilla"	"spa_spain"	"Spain_Spa_Inf_Skirm_Tiradores_de_Cantabria_Guerrilla"	"Inf_Skirm_Spanish_Tiradores_de_Cantabria_Guerrilla"
"Britain_Spa_Mounted_Inf_Voluntarios_Madrid_Guerilla"	"spa_britain"	"Spain_Spa_Mounted_Inf_Voluntarios_Madrid_Guerilla"	"Mounted_Inf_Spanish_Voluntarios_Madrid_Guerrilla"
"Spain_Spa_Mounted_Inf_Voluntarios_Madrid_Guerilla"	"spa_spain"	"Spain_Spa_Mounted_Inf_Voluntarios_Madrid_Guerilla"	"Mounted_Inf_Spanish_Voluntarios_Madrid_Guerrilla"
"Spain_Spa_Inf_Light_Guerilla_Cazadores_Guerilla"	"spa_spain"	"Spain_Spa_Inf_Light_Guerilla_Cazadores_Guerilla"	"Inf_Light_Spanish_Guerilla_Cazadores_Guerrilla"
"Britain_Spa_Inf_Light_Guerilla_Cazadores_Guerilla"	"spa_britain"	"Spain_Spa_Inf_Light_Guerilla_Cazadores_Guerilla"	"Inf_Light_Spanish_Guerilla_Cazadores_Guerrilla"
"Britain_Spa_Cav_Light_Spanish_Hussars"	"spa_britain"	"Spain_Spa_Cav_Light_Spanish_Hussars"	"Cav_Light_British_Spanish_Hussars_Auxiliary"
"France_Spa_Inf_Skirm_French_Contra-Guerillas"	"spa_france"	"France_Spa_Inf_Skirm_French_Contra-Guerillas"	"Inf_Skirm_French_Contra-Guerillas"
"Russia_Cav_Light_Russian_Lifeguard_Hussars"	"russia"	"Russia_Cav_Light_Russian_Lifeguard_Hussars"	"Cav_Light_Russian_Lifeguard_Hussars"
"Russia_Inf_Elite_Russian_Semenovski_Lifeguard"	"russia"	"Russia_Inf_Elite_Russian_Semenovski_Lifeguard"	"Inf_Elite_Russian_Semenovski_Lifeguard"
"Britain_Inf_Elite_British_Coldstream_Guards"	"britain"	"Britain_Inf_Elite_British_Coldstream_Guards"	"Inf_Elite_British_Coldstream_Guards"
"Austria_Inf_Line_Austrian_Archduke_Charles_Legion"	"austria"	"Austria_Inf_Line_Austrian_Archduke_Charles_Legion"	"Inf_Line_Austrian_Archduke_Charles_Legion"
"Britain_Spa_Inf_Militia_Portuguese_Militia"	"spa_britain"	"Portugal_Spa_Inf_Militia_Portuguese_Militia"	"Inf_Militia_British_Portuguese_Militia_Auxiliary"
"Britain_Spa_Inf_Line_Brunswick_Line_Infantry"	"spa_britain"	"Britain_Spa_Inf_Line_Brunswick_Line_Infantry"	"Inf_Line_Brunswick_Line_Infantry"
"Britain_Spa_Art_Foot_Spanish_9_lber"	"spa_britain"	"Spain_Spa_Art_Foot_Spanish_9_lber"	"Art_Foot_British_Spanish_9_lber_Auxiliary"
"Britain_Spa_Inf_Light_Spanish_Light_Infantry"	"spa_britain"	"Spain_Spa_Inf_Light_Spanish_Light_Infantry"	"Inf_Light_British_Spanish_Light_Infantry_Auxiliary"
"Britain_Spa_Inf_Line_Spanish_Fusiliers"	"spa_britain"	"Spain_Spa_Inf_Line_Spanish_Fusiliers"	"Inf_Line_British_Spanish_Fusiliers_Auxiliary"
"Spain_Spa_Inf_Elite_Spanish_Walloon_Guards"	"spa_spain"	"Spain_Spa_Inf_Elite_Spanish_Walloon_Guards"	"Inf_Elite_Spanish_Walloon_Guards"
"Spain_Spa_Cav_Lancer_Spanish_Lanceros"	"spa_spain"	"Spain_Spa_Cav_Lancer_Spanish_Lanceros"	"Cav_Lancer_Spanish_Lanceros"
"Spain_Spa_Cav_Heavy_Spanish_Coraceros_Espanoles"	"spa_spain"	"Spain_Spa_Cav_Heavy_Spanish_Coraceros_Espanoles"	"Cav_Heavy_Spanish_Coraceros_Espanoles"
"Spain_Spa_Art_Horse_Spanish_6_lber"	"spa_spain"	"Spain_Spa_Art_Horse_Spanish_6_lber"	"Art_Horse_Spanish_6_lber"
"Britain_Spa_Inf_Militia_Spanish_Provincial_Militia"	"spa_britain"	"Spain_Spa_Inf_Militia_Spanish_Provincial_Militia"	"Inf_Militia_British_Spanish_Militia_Auxiliary"
"Britain_Spa_Cav_Lancer_Guerilla_Lanceros_Guerilla"	"spa_britain"	"Spain_Spa_Cav_Lancer_Guerilla_Lanceros_Guerilla"	"Cav_Lancer_Spanish_Guerilla_Lanceros_Guerrilla"
"Spain_Spa_Cav_Lancer_Guerilla_Lanceros_Guerilla"	"spa_spain"	"Spain_Spa_Cav_Lancer_Guerilla_Lanceros_Guerilla"	"Cav_Lancer_Spanish_Guerilla_Lanceros_Guerrilla"
"Britain_Spa_Cav_Lancer_Lanceros_de_Castilla_Guerrilla"	"spa_britain"	"Spain_Spa_Cav_Lancer_Lanceros_de_Castilla_Guerrilla"	"Cav_Lancer_Spanish_Lanceros_de_Castilla_Guerrilla"
"Spain_Spa_Cav_Lancer_Lanceros_de_Castilla_Guerrilla"	"spa_spain"	"Spain_Spa_Cav_Lancer_Lanceros_de_Castilla_Guerrilla"	"Cav_Lancer_Spanish_Lanceros_de_Castilla_Guerrilla"
"Britain_Spa_Cav_Lancer_Lanceros_del_Tietar_Guerrilla"	"spa_britain"	"Spain_Spa_Cav_Lancer_Lanceros_del_Tietar_Guerrilla"	"Cav_Lancer_Spanish_Lanceros_del_Tietar_Guerrilla"
"Spain_Spa_Cav_Lancer_Lanceros_del_Tietar_Guerrilla"	"spa_spain"	"Spain_Spa_Cav_Lancer_Lanceros_del_Tietar_Guerrilla"	"Cav_Lancer_Spanish_Lanceros_del_Tietar_Guerrilla"
"Prussia_Cav_Light_Prussian_Luetzows_Freicorps"	"prussia"	"Prussia_Cav_Light_Prussian_Luetzows_Freicorps"	"Cav_Light_Prussian_Luetzows_Freicorps"
"Prussia_Cav_Light_Prussian_Life_Hussars"	"prussia"	"Prussia_Cav_Light_Prussian_Life_Hussars"	"Cav_Light_Prussian_Life_Hussars"
"Portugal_Spa_Cav_Lancer_Guerilla_Lanceros_Guerilla"	"spa_portugal"	"Spain_Spa_Cav_Lancer_Guerilla_Lanceros_Guerilla"	"Cav_Lancer_Spanish_Guerilla_Lanceros_Guerrilla"
"Portugal_Spa_Cav_Lancer_Lanceros_de_Castilla_Guerrilla"	"spa_portugal"	"Spain_Spa_Cav_Lancer_Lanceros_de_Castilla_Guerrilla"	"Cav_Lancer_Spanish_Lanceros_de_Castilla_Guerrilla"
