version 1, schema advice_levels_tables
Key(string)	Thread_Name(string)	advice_thread_level(int)	points_needed(int)	game_area(string)	category(string)	sub_category(string)	max_repeat_count(int)	repeat_interval(int)	pause_battle(boolean)	priority_level(int)	high_verbosity_only(boolean)	locatable(boolean)	parameter(string)	on_display_script(optstring)	suppressible(boolean)	unknown15(boolean)	unknown16(boolean)	audio_clip(string)
"843806652"	"0139_Battle_Advice_Deployment_Image_Thread"	1	1	"Battle"	"UI"	"Hotkeys"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"844009900"	"5062_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"844239879"	"5132_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"848100090"	"5151_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"856417993"	"1037_Campaign_Advice_UI_Review_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"863429591"	"0808_bat_tut_enemy_unit_routing"	1	1	"Battle"	"Tutorial"	"1"	1	1	false	1	false	false	"none"	""	false	false	false	"n"
"863591879"	"5045_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"865903950"	"4014_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"868450528"	"1197_Campaign_Advice_UI_Help_Prebattle_Thread"	1	1	"Campaign"	"UI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"873187074"	"5087_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"875500941"	"4063_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"877818754"	"0126_Battle_Advice_Percussive_Shells_Thread"	1	1	"Battle"	"Units"	"Ammo"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"884163357"	"3161_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"886642523"	"1047_Campaign_Advice_UI_Review_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"892374275"	"0142_Battle_Advice_Sabres_Muskets_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"
"896530156"	"1163_Campaign_Advice_Trade_Export_Thread"	1	1	"Campaign"	"Features"	"Trade"	0	1	false	1	false	true	"region"	""	false	false	false	"n"
"916047278"	"0006_Battle_Advice_Player_Outnumbered_Thread"	2	2	"Battle"	"Units"	"Tactics"	0	4	false	3	true	false	"none"	""	false	true	false	"n"
"930125354"	"1177_Campaign_Advice_Good_Stats_Character_Thread"	1	1	"Campaign"	"Characters"	"Good"	0	1	false	3	true	true	"character"	""	false	false	false	"n"
"932121968"	"0206_Battle_Advice_Siege_Defence_Thread"	1	1	"Battle"	"Siege"	"Defence"	2	2	false	1	false	false	"none"	""	false	false	false	"n"
"938208642"	"4041_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"942378261"	"0015_Battle_Advice_Close_Gaps_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"
"942566659"	"0066_Battle_Advice_Take_The_Initiative_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"
"950565943"	"3122_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"952924146"	"0197_Battle_Advice_Naval_Boarding_Button_Thread"	1	1	"Naval Battle"	"UI"	"Buttons"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"955765262"	"1199_Campaign_Advice_UI_Help_Browser_Thread"	1	1	"Campaign"	"UI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"959306871"	"4077_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"962797902"	"1006_Campaign_Advice_Prussia_Initial_Turns_Thread"	1	1	"Campaign"	"Factions"	"Initial"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"964581248"	"4043_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"964710806"	"3150_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"965842619"	"1196_Campaign_Advice_UI_Help_Government_Thread"	1	1	"Campaign"	"UI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"965923685"	"0180_Battle_Advice_Line_Abreast_Formation_Thread"	1	1	"Naval Battle"	"Units"	"Formations"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"969317109"	"1126_Campaign_Advice_Warning_Cashflow_Trigger"	1	1	"Campaign"	"Warnings"	"Cashflow"	0	2	false	1	false	false	"none"	""	false	false	false	"n"
"975754549"	"4025_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"981267051"	"4027_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"983909124"	"3037_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"988732910"	"0220_Battle_Advice_Ammo_Types_Thread"	1	1	"Battle"	"Units"	"Ammo"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"995872182"	"1068_Campaign_Advice_Character_Selected_Thread"	3	8	"Campaign"	"Characters"	"Agents"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"999239458"	"4010_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1000206666"	"1114_Campaign_Advice_Keyboard_Shortcuts_Thread"	4	4	"Campaign"	"UI"	"Keyboard"	1	0	false	2	true	false	"none"	""	false	false	false	"n"
"1004980687"	"3167_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1010064931"	"0745_ep_2_dismantle_chain"	1	1	"Campaign"	"Episodic"	"2"	5	1	false	0	false	false	"none"	""	false	false	false	"n"
"1010322314"	"3015_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1017090479"	"0162_Battle_Advice_Ship_Routing_Thread"	1	1	"Naval Battle"	"Units"	"Naval"	1	0	false	1	true	true	"battle_ship"	""	false	false	false	"n"
"1019079545"	"0012_Battle_Advice_Enemy_Sitting_Targets_Thread"	1	3	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"
"1020594606"	"4045_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1026259623"	"3143_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1032683584"	"3087_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1037242965"	"3190_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1039474674"	"0819_bat_tut_units_run"	1	1	"Battle"	"Tutorial"	"1"	1	1	false	1	false	false	"none"	""	false	false	false	"n"
"1040881815"	"3243_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1040919597"	"1079a_Campaign_Advice_Right_Click_Details_Thread"	2	4	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1041566911"	"0026_Battle_Advice_Avoid_Flanking_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	2	true	false	"none"	""	false	true	false	"n"
"1049050650"	"1115_Campaign_Advice_Victory_Conditions_Thread"	1	1	"Campaign"	"Features"	"Victory"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1060240560"	"0059_Campaign_Advice_Offer_Ambush_Bait_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"
"1063265189"	"1070_Campaign_Advice_Character_Selected_Thread"	1	1	"Campaign"	"Characters"	"Agents"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1064624986"	"3093_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1066088672"	"5178_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1068258173"	"5150_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1071112737"	"3026_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1074866238"	"3073_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1077816173"	"1133_Campaign_Advice_Warning_High_Tax_Thread"	1	2	"Campaign"	"Warnings"	"Taxes"	0	3	false	1	false	true	"region"	""	false	false	false	"n"
"1084691074"	"3238_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1085557272"	"0069_Battle_Advice_High_Ground_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"
"1093841867"	"0058_Battle_Advice_Stay_In_Cover_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"
"1099143287"	"5181_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1100571877"	"5024_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1110538712"	"1092_Campaign_Advice_Region_Capital_Thread"	2	3	"Campaign"	"Slots"	"Cities"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1117327570"	"0105_Battle_Advice_Fighting_Irregulars_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"1119584121"	"5122_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1119796260"	"1063_Campaign_Advice_Slot_Selected_Thread"	2	4	"Campaign"	"Slots"	"Plantations"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1125095260"	"3139_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1129360188"	"0022_Battle_Advice_Fixing_And_Killing_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"
"1131995269"	"5117_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1135419119"	"3130_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1135946704"	"3224_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1187349955"	"3200_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1188422552"	"0191_Battle_Advice_Right_Broadside_Button_Thread"	1	1	"Naval Battle"	"UI"	"Buttons"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1193994377"	"0716_ep_1_garrisoned_units_2"	1	1	"Campaign"	"Episodic"	"1"	1	1	false	0	false	false	"none"	""	false	false	false	"n"
"1198010380"	"1077_Campaign_Advice_Character_Selected_Thread"	1	1	"Campaign"	"Characters"	"Foreign"	1	0	false	2	true	false	"none"	""	false	false	false	"n"
"1202139203"	"5049_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1203968049"	"5043_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1208932890"	"3162_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1212482652"	"0032_Battle_Advice_Cavalry_In_Reserve_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	false	false	"none"	""	false	false	false	"n"
"1212661715"	"0068_Battle_Advice_Overcommitment_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"
"1213083271"	"0138_Battle_Advice_Socket_Bayonets_Thread"	1	1	"Battle"	"Units"	"Tech"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1213101863"	"4031_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1213169590"	"0201_Battle_Advice_Naval_Review_Panel_Thread"	1	1	"Naval Battle"	"UI"	"HUD"	1	0	false	3	true	false	"none"	""	false	false	false	"n"
"1213263346"	"0204_Battle_Advice_Siege_Assault_Thread"	1	1	"Battle"	"Siege"	"Attack"	2	2	false	1	false	false	"none"	""	false	false	false	"n"
"1213868849"	"0001_Battle_Advice_Friendly_Fire_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	4	false	3	true	false	"none"	""	false	false	false	"n"
"1216282464"	"1014_Campaign_Advice_UI_Diplomacy_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1216289257"	"1023_Campaign_Advice_UI_Lists_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1216301252"	"1090_Campaign_Advice_Multi_Turn_Moves_Thread"	1	1	"Campaign"	"Character"	"Movement"	1	0	false	2	true	false	"none"	""	false	false	false	"n"
"1216307760"	"1094_Campaign_Advice_Slums_Appear_Thread"	1	1	"Campaign"	"Slots"	"Slums"	1	0	false	1	false	true	"region_slot"	""	false	false	false	"n"
"1216370577"	"1038_Campaign_Advice_UI_Browser_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1216376043"	"1056_Campaign_Advice_Slot_Selected_Thread"	1	1	"Campaign"	"Slots"	"Towns"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1216388585"	"1041_Campaign_Advice_UI_Incoming_Message_Thread"	1	1	"Campaign"	"UI"	"Messages"	1	0	false	1	true	false	"none"	""	false	false	false	"n"
"1216656926"	"1096a_Campaign_Advice_Ungarrisoned_Fort_Thread"	1	1	"Campaign"	"Slots"	"Garrisons"	0	1	false	1	true	true	"fort"	""	false	false	false	"n"
"1217408458"	"1097_Campaign_Advice_Government_Type_Thread"	1	1	"Campaign"	"Government"	"Type"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1217490319"	"1093_Campaign_Advice_Faction_Capital_Thread"	1	1	"Campaign"	"Slots"	"Cities"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1217512772"	"1014a_Campaign_Advice_UI_Diplomacy_Panel_Thread"	1	1	"Campaign"	"UI"	"Buttons"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1217586072"	"1020_Campaign_Advice_UI_Set_Taxes_Button_Thread"	1	1	"Campaign"	"UI"	"Buttons"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1217604599"	"1108_Campaign_Advice_Bookmarks_Thread"	1	1	"Campaign"	"Features"	"Camera"	1	0	false	2	true	false	"none"	""	false	false	false	"n"
"1217921189"	"1065_Campaign_Advice_Character_Selected_Thread"	4	15	"Campaign"	"Characters"	"Commanders"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1218036552"	"0700_ep_1_intro"	1	1	"Campaign"	"Episodic"	"0"	100	8	false	0	false	false	"none"	""	false	false	false	"n"
"1218461593"	"0701_ep1_settlement_basics"	1	1	"Campaign"	"Episodic"	"1"	1	3	false	0	false	false	"none"	""	false	false	false	"n"
"1218573903"	"4054_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1218698799"	"1065_Campaign_Advice_Character_Selected_Thread"	7	30	"Campaign"	"Characters"	"Commanders"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1218788185"	"1123_Campaign_Advice_Warning_Upkeep_Thread"	1	1	"Campaign"	"Warnings"	"Upkeep"	0	2	false	1	false	false	"none"	""	false	false	false	"n"
"1219045742"	"1136_Campaign_Advice_Religious_Unrest_Thread"	1	5	"Campaign"	"Warnings"	"Unrest"	0	3	false	1	false	true	"region"	""	false	false	false	"n"
"1219131308"	"1160_Campaign_Advice_Trade_Export_Thread"	1	1	"Campaign"	"Features"	"Trade"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1219221623"	"1162_Campaign_Advice_Trade_Export_Thread"	1	1	"Campaign"	"Features"	"Trade"	0	1	false	1	false	true	"region"	""	false	false	false	"n"
"1219304988"	"1180_Campaign_Advice_Town_Region_Wealth_Thread"	1	1	"Campaign"	"Features"	"Economics"	1	2	false	2	false	false	"none"	""	false	false	false	"n"
"1219313066"	"1186_Campaign_Advice_Post_Rebellion_Thread"	1	1	"Campaign"	"Features"	"Revolution"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1219323522"	"0723_ep_1_construct_farm_1"	1	3	"Campaign"	"Episodic"	"1"	5	3	false	0	false	true	"mission"	""	false	false	false	"n"
"1219328082"	"1189_Campaign_Advice_UI_Help_Buttons_Thread"	1	1	"Campaign"	"UI"	"Help"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1219404905"	"1190_Campaign_Advice_UI_Help_Lists_Thread"	1	1	"Campaign"	"UI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1220024674"	"0713_ep_1_select_player_army"	1	1	"Campaign"	"Episodic"	"1"	1	1	false	0	false	false	"none"	""	false	false	false	"n"
"1220432729"	"3064_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1220452881"	"3141_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1220515964"	"4000_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1220539293"	"5118_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1220602334"	"5164_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1220973003"	"1208_Campaign_Advice_UI_Agent_Options_Panel_Thread"	1	1	"Campaign"	"UI"	"Buttons"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1220977758"	"1124a_Campaign_Advice_Warning_Bankrupt_Thread"	1	1	"Campaign"	"Warnings"	"Bankrupt"	0	2	false	1	false	false	"none"	""	false	false	false	"n"
"1221139851"	"1049a_Campaign_Advice_UI_Review_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1221145241"	"0702_ep_1_port_mission"	1	1	"Campaign"	"Episodic"	"1"	5	1	false	0	false	true	"mission"	""	false	false	false	"n"
"1221146494"	"1010a_Campaign_Advice_Maratha_Initial_Turns_Thread"	1	1	"Campaign"	"Factions"	"Initial"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1221213215"	"0800_bat_tut_intro"	1	1	"Battle"	"Tutorial"	"1"	1	1	false	1	false	false	"none"	""	false	false	false	"n"
"1221656030"	"5131_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1221662969"	"0733_ep_1_recruitment_tab"	1	1	"Campaign"	"Episodic"	"1"	1	1	false	0	false	false	"none"	""	false	false	false	"n"
"1222098470"	"0723_ep_1_construct_farm_1"	2	8	"Campaign"	"Episodic"	"1"	10	3	false	0	false	true	"mission"	""	false	false	false	"n"
"1222349669"	"1212_Campaign_Advice_UI_Help_Move_Theatres_Thread"	1	1	"Campaign"	"UI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1222703105"	"0727_ep_2_tax"	1	1	"Campaign"	"Episodic"	"2"	1	1	false	0	false	false	"none"	""	false	false	false	"n"
"1222856154"	"0737_ep_1_Jamestown_slots"	1	1	"Campaign"	"Episodic"	"1"	1	1	false	0	false	false	"none"	""	false	false	false	"n"
"1223289843"	"1048_Campaign_Advice_UI_Review_Panel_Thread"	6	15	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1223424481"	"0152_Battle_Advice_Dismasted_Ship_Thread"	1	1	"Naval Battle"	"Units"	"Naval"	1	0	false	1	true	true	"battle_ship"	""	false	false	false	"n"
"1224585565"	"0033_Battle_Advice_Cavalry_Cycle_Thread"	2	2	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"
"1227695361"	"1213_Campaign_Advice_Digging_In_Thread"	1	1	"Campaign"	"Features"	"Defences"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1228014535"	"3106_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1228132991"	"0738_ep_1_end"	1	1	"Campaign"	"Episodic"	"1"	1	1	false	0	false	false	"none"	""	false	false	false	"n"
"1228211552"	"1013a_Campaign_Advice_UI_Diplomacy_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1228307946"	"0744_ep_2_building_dockyard"	1	1	"Campaign"	"Episodic"	"2"	5	3	false	0	false	true	"mission"	""	false	false	false	"n"
"1228388127"	"4080_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1228404908"	"0753_ep_2_victory_conditions"	1	1	"Campaign"	"Episodic"	"3"	1	1	false	0	false	false	"none"	""	false	false	false	"n"
"1228817317"	"0754_ep_2_damaged_buildings"	1	1	"Campaign"	"Episodic"	"2"	1	1	false	0	false	false	"none"	""	false	false	false	"n"
"1229428303"	"BattleUnitIsPlayersTest"	1	1	"Battle"	"Trigger"	"Test"	1	0	false	0	false	false	"none"	""	false	false	false	"n"
"1229686133"	"1081_Campaign_Advice_Right_Click_Details_Thread"	2	3	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1230565438"	"1132_Campaign_Advice_Warning_Wealth_Growth_Thread"	1	2	"Campaign"	"Warnings"	"Wealth"	0	3	false	1	false	true	"region"	""	false	false	false	"n"
"1232383231"	"1068_Campaign_Advice_Character_Selected_Thread"	4	12	"Campaign"	"Characters"	"Agents"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1232708197"	"1216_Campaign_Advice_Interception_Attack_Thread"	1	3	"Campaign"	"Character"	"Movement"	1	0	false	1	false	false	"none"	""	false	false	false	"n"
"1236081509"	"0802_bat_tut_select_unit2"	1	1	"Battle"	"Tutorial"	"1"	1	1	false	1	false	false	"none"	""	false	false	false	"n"
"1242280643"	"1067_Campaign_Advice_Character_Selected_Thread"	3	8	"Campaign"	"Characters"	"Agents"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1242837398"	"1110_Campaign_Advice_Trade_Routes_Thread"	1	1	"Campaign"	"Features"	"Trade"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1247116376"	"0011_Battle_Advice_Preserve_Skirmishers_Thread"	1	1	"Battle"	"Units"	"Tactics"	2	2	false	2	true	false	"none"	""	false	false	false	"n"
"1249604333"	"1181_Campaign_Advice_Devastation_Thread"	1	1	"Campaign"	"Features"	"Devastation"	1	0	false	3	true	false	"none"	""	false	false	false	"n"
"1251181837"	"3177_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1254159297"	"0806_bat_tut_camera_raising"	1	1	"Battle"	"Tutorial"	"1"	1	1	false	1	false	false	"none"	""	false	false	false	"n"
"1255110032"	"1053_Campaign_Advice_Missions_Clock_Ticking_Thread"	1	1	"Campaign"	"Features"	"Missions"	1	0	false	1	false	true	"mission"	""	false	false	false	"n"
"1255200065"	"5027_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1257998467"	"1098_Campaign_Advice_Government_Type_Thread"	1	1	"Campaign"	"Government"	"Type"	1	0	false	2	false	false	"none"	""	false	false	false	"n"
"1262433918"	"3226_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1264671506"	"1127_Campaign_Advice_Warning_Trade_Thread"	1	1	"Campaign"	"Warnings"	"Trade"	0	1	false	1	true	false	"none"	""	false	false	false	"n"
"1268693641"	"4037_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"
"1270120110"	"3242_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
"1270149641"	"5083_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"
