version 1, schema warscape_rigid_lod_tables, guid 8a9d8839-7f61-4796-be11-25136078d866
Random_Index(string)	Model_filepath(string)	LodID(string)	Filename_x0020_WA_ID(string)
"2146864887"	"RigidModels\\Buildings\\boxes_pile_b\\boxes_pile_B_piece01_destruct01_lod01.rigid_model"	"2_1"	"boxes_pile_b_piece01_destruct01"
"2146864896"	"RigidModels\\Buildings\\boxes_pile_b\\boxes_pile_B_piece01_destruct01_lod03.rigid_model"	"2_2"	"boxes_pile_b_piece01_destruct01"
"2146864906"	"RigidModels\\Buildings\\boxes_pile_b\\boxes_pile_B_piece01_destruct02_lod01.rigid_model"	"2_1"	"boxes_pile_b_piece01_destruct02"
"2146864916"	"RigidModels\\Buildings\\boxes_pile_b\\boxes_pile_B_piece01_destruct02_lod03.rigid_model"	"2_2"	"boxes_pile_b_piece01_destruct02"
"2146864917"	"RigidModels\\Buildings\\pontoon_wrecked_b\\pontoon_wrecked_B_piece01_destruct01.rigid_model_v2"	"1_1"	"pontoon_wrecked_b_piece01_destruct01"
"2146864925"	"RigidModels\\Buildings\\pontoon_wrecked_b\\pontoon_wrecked_B_piece01_destruct02.rigid_model_v2"	"1_1"	"pontoon_wrecked_b_piece01_destruct02"
"2146864928"	"RigidModels\\Buildings\\compoundwall_wood_low_diag_ext_6m2m\\compoundwall_wood_low_diag_EXT_6m2m_piece01_destruct01.rigid_model_v2"	"1_1"	"compoundwall_wood_low_diag_ext_6m2m_piece01_destruct01"
"2146864938"	"RigidModels\\Buildings\\pontoon_wrecked_c\\pontoon_wrecked_C_piece01_destruct01.rigid_model_v2"	"1_1"	"pontoon_wrecked_c_piece01_destruct01"
"2146864943"	"RigidModels\\Buildings\\pontoon_wrecked_c\\pontoon_wrecked_C_piece01_destruct02.rigid_model_v2"	"1_1"	"pontoon_wrecked_c_piece01_destruct02"
"2146864947"	"RigidModels\\Buildings\\paddy_field_a\\paddy_field_A_piece01_destruct01.rigid_model_v2"	"1_1"	"paddy_field_a_piece01_destruct01"
"2146864956"	"RigidModels\\Buildings\\curtain_jinmaku\\curtain_jinmaku_piece01_destruct01.rigid_model_v2"	"1_1"	"curtain_jinmaku_piece01_destruct01"
"2146864963"	"RigidModels\\Buildings\\plains_village_buildings_large_house_01\\Plains_village_Buildings_large_house_01_piece01_destruct01.rigid_model_v2"	"1_1"	"plains_village_buildings_large_house_01_piece01_destruct01"
"2146864969"	"RigidModels\\Buildings\\plains_village_buildings_large_house_01\\Plains_village_Buildings_large_house_01_piece01_destruct02.rigid_model_v2"	"1_1"	"plains_village_buildings_large_house_01_piece01_destruct02"
"2146864973"	"RigidModels\\Buildings\\plains_village_buildings_large_house_01\\Plains_village_Buildings_large_house_01_piece01_destruct03.rigid_model_v2"	"1_1"	"plains_village_buildings_large_house_01_piece01_destruct03"
"2146864977"	"RigidModels\\Buildings\\mountain_village_large_house_01\\mountain_village_large_house_01_piece01_destruct01.rigid_model_v2"	"1_1"	"mountain_village_large_house_01_piece01_destruct01"
"2146864983"	"RigidModels\\Buildings\\mountain_village_large_house_01\\mountain_village_large_house_01_piece01_destruct02.rigid_model_v2"	"1_1"	"mountain_village_large_house_01_piece01_destruct02"
"2146864985"	"RigidModels\\Buildings\\mountain_village_large_house_01\\mountain_village_large_house_01_piece01_destruct03.rigid_model_v2"	"1_1"	"mountain_village_large_house_01_piece01_destruct03"
"2146864989"	"RigidModels\\Buildings\\bucket_large\\bucket_large_piece01_destruct01_lod01.rigid_model"	"2_1"	"bucket_large_piece01_destruct01"
"2146864994"	"RigidModels\\Buildings\\bucket_large\\bucket_large_piece01_destruct01_lod03.rigid_model"	"2_2"	"bucket_large_piece01_destruct01"
"2146864995"	"RigidModels\\Buildings\\bucket_large\\bucket_large_piece01_destruct02_lod01.rigid_model"	"2_1"	"bucket_large_piece01_destruct02"
"2146865004"	"RigidModels\\Buildings\\bucket_large\\bucket_large_piece01_destruct02_lod03.rigid_model"	"2_2"	"bucket_large_piece01_destruct02"
"2146865007"	"RigidModels\\Buildings\\lantern_wooden_tall_large\\lantern_wooden_tall_large_piece01_destruct01.rigid_model_v2"	"1_1"	"lantern_wooden_tall_large_piece01_destruct01"
"2146865008"	"RigidModels\\Buildings\\plains_village_buildings_large_house_02\\Plains_village_Buildings_large_house_02_piece01_destruct01.rigid_model_v2"	"1_1"	"plains_village_buildings_large_house_02_piece01_destruct01"
"2146865016"	"RigidModels\\Buildings\\plains_village_buildings_large_house_02\\Plains_village_Buildings_large_house_02_piece01_destruct02.rigid_model_v2"	"1_1"	"plains_village_buildings_large_house_02_piece01_destruct02"
"2146865023"	"RigidModels\\Buildings\\plains_village_buildings_large_house_02\\Plains_village_Buildings_large_house_02_piece01_destruct03.rigid_model_v2"	"1_1"	"plains_village_buildings_large_house_02_piece01_destruct03"
"2146865033"	"RigidModels\\Buildings\\mountain_village_large_house_02\\mountain_village_large_house_02_piece01_destruct01.rigid_model_v2"	"1_1"	"mountain_village_large_house_02_piece01_destruct01"
"2146865035"	"RigidModels\\Buildings\\mountain_village_large_house_02\\mountain_village_large_house_02_piece01_destruct02.rigid_model_v2"	"1_1"	"mountain_village_large_house_02_piece01_destruct02"
"2146865045"	"RigidModels\\Buildings\\mountain_village_large_house_02\\mountain_village_large_house_02_piece01_destruct03.rigid_model_v2"	"1_1"	"mountain_village_large_house_02_piece01_destruct03"
"2146865054"	"RigidModels\\Buildings\\paddy_field_b\\paddy_field_B_piece01_destruct01.rigid_model_v2"	"1_1"	"paddy_field_b_piece01_destruct01"
"2146865055"	"RigidModels\\Buildings\\mountain_village_large_house_03\\mountain_village_large_house_03_piece01_destruct01.rigid_model_v2"	"1_1"	"mountain_village_large_house_03_piece01_destruct01"
"2146865063"	"RigidModels\\Buildings\\mountain_village_large_house_03\\mountain_village_large_house_03_piece01_destruct02.rigid_model_v2"	"1_1"	"mountain_village_large_house_03_piece01_destruct02"
"2146865070"	"RigidModels\\Buildings\\mountain_village_large_house_03\\mountain_village_large_house_03_piece01_destruct03.rigid_model_v2"	"1_1"	"mountain_village_large_house_03_piece01_destruct03"
"2146865079"	"RigidModels\\Buildings\\plains_village_buildings_large_house_03\\Plains_village_Buildings_large_house_03_piece01_destruct01.rigid_model_v2"	"1_1"	"plains_village_buildings_large_house_03_piece01_destruct01"
"2146865083"	"RigidModels\\Buildings\\plains_village_buildings_large_house_03\\Plains_village_Buildings_large_house_03_piece01_destruct02.rigid_model_v2"	"1_1"	"plains_village_buildings_large_house_03_piece01_destruct02"
"2146865092"	"RigidModels\\Buildings\\plains_village_buildings_large_house_03\\Plains_village_Buildings_large_house_03_piece01_destruct03.rigid_model_v2"	"1_1"	"plains_village_buildings_large_house_03_piece01_destruct03"
"2146865101"	"RigidModels\\Buildings\\mountain_village_large_house_04\\mountain_village_large_house_04_piece01_destruct01.rigid_model_v2"	"1_1"	"mountain_village_large_house_04_piece01_destruct01"
"2146865108"	"RigidModels\\Buildings\\mountain_village_large_house_04\\mountain_village_large_house_04_piece01_destruct02.rigid_model_v2"	"1_1"	"mountain_village_large_house_04_piece01_destruct02"
"2146865109"	"RigidModels\\Buildings\\mountain_village_large_house_04\\mountain_village_large_house_04_piece01_destruct03.rigid_model_v2"	"1_1"	"mountain_village_large_house_04_piece01_destruct03"
"2146865115"	"RigidModels\\Buildings\\camp_fire_large\\camp_fire_large_piece01_destruct01.rigid_model_v2"	"1_1"	"camp_fire_large_piece01_destruct01"
"2146865119"	"RigidModels\\Buildings\\tool_pile_a\\tool_pile_A_piece01_destruct01_lod01.rigid_model"	"2_1"	"tool_pile_a_piece01_destruct01"
"2146865120"	"RigidModels\\Buildings\\tool_pile_a\\tool_pile_A_piece01_destruct01_lod03.rigid_model"	"2_2"	"tool_pile_a_piece01_destruct01"
"2146865129"	"RigidModels\\Buildings\\tool_pile_a\\tool_pile_A_piece01_destruct02_lod01.rigid_model"	"2_1"	"tool_pile_a_piece01_destruct02"
"2146865132"	"RigidModels\\Buildings\\tool_pile_a\\tool_pile_A_piece01_destruct02_lod03.rigid_model"	"2_2"	"tool_pile_a_piece01_destruct02"
"2146865133"	"RigidModels\\Buildings\\compoundwall_wood_low_corner\\compoundwall_wood_low_corner_piece01_destruct01.rigid_model_v2"	"1_1"	"compoundwall_wood_low_corner_piece01_destruct01"
"2146865138"	"RigidModels\\Buildings\\compoundwall_wood_high_noshoot_diag_int_straight_2m2m\\compoundwall_wood_high_noshoot_diag_INT_straight_2m2m_piece01_destruct01.rigid_model_v2"	"1_1"	"compoundwall_wood_high_noshoot_diag_int_straight_2m2m_piece01_destruct01"
"2146865147"	"RigidModels\\Buildings\\fmv_shinto_shrine\\fmv_shinto_shrine_piece01_destruct01.rigid_model_v2"	"1_1"	"fmv_shinto_shrine_piece01_destruct01"
"2146865152"	"RigidModels\\Buildings\\tool_pile_b\\tool_pile_B_piece01_destruct01_lod01.rigid_model"	"2_1"	"tool_pile_b_piece01_destruct01"
"2146865159"	"RigidModels\\Buildings\\tool_pile_b\\tool_pile_B_piece01_destruct01_lod03.rigid_model"	"2_2"	"tool_pile_b_piece01_destruct01"
"2146865167"	"RigidModels\\Buildings\\tool_pile_b\\tool_pile_B_piece01_destruct02_lod01.rigid_model"	"2_1"	"tool_pile_b_piece01_destruct02"
"2146865176"	"RigidModels\\Buildings\\tool_pile_b\\tool_pile_B_piece01_destruct02_lod03.rigid_model"	"2_2"	"tool_pile_b_piece01_destruct02"
"2146865199"	"RigidModels\\Buildings\\fmv_castle_01_steps\\fmv_castle_01_steps_piece50_destruct01.rigid_model_v2"	"1_1"	"fmv_castle_01_steps_piece50_destruct01"
"2146865207"	"RigidModels\\Buildings\\boat_fishing_small_a\\boat_fishing_small_A_piece01_destruct01_lod01.rigid_model"	"3_1"	"boat_fishing_small_a_piece01_destruct01"
"2146865211"	"RigidModels\\Buildings\\boat_fishing_small_a\\boat_fishing_small_A_piece01_destruct01_lod02.rigid_model"	"3_2"	"boat_fishing_small_a_piece01_destruct01"
"2146865213"	"RigidModels\\Buildings\\boat_fishing_small_a\\boat_fishing_small_A_piece01_destruct01_lod03.rigid_model"	"3_3"	"boat_fishing_small_a_piece01_destruct01"
"2146865223"	"RigidModels\\Buildings\\boat_fishing_small_a\\boat_fishing_small_A_piece01_destruct02_lod01.rigid_model"	"3_1"	"boat_fishing_small_a_piece01_destruct02"
"2146865227"	"RigidModels\\Buildings\\boat_fishing_small_a\\boat_fishing_small_A_piece01_destruct02_lod02.rigid_model"	"3_2"	"boat_fishing_small_a_piece01_destruct02"
"2146865233"	"RigidModels\\Buildings\\boat_fishing_small_a\\boat_fishing_small_A_piece01_destruct02_lod03.rigid_model"	"3_3"	"boat_fishing_small_a_piece01_destruct02"
"2146865237"	"RigidModels\\Buildings\\boat_ferry\\boat_ferry_piece01_destruct01_lod01.rigid_model"	"2_1"	"boat_ferry_piece01_destruct01"
"2146865242"	"RigidModels\\Buildings\\boat_ferry\\boat_ferry_piece01_destruct01_lod03.rigid_model"	"2_2"	"boat_ferry_piece01_destruct01"
"2146865244"	"RigidModels\\Buildings\\boat_ferry\\boat_ferry_piece01_destruct02_lod01.rigid_model"	"2_1"	"boat_ferry_piece01_destruct02"
"2146865247"	"RigidModels\\Buildings\\boat_ferry\\boat_ferry_piece01_destruct02_lod03.rigid_model"	"2_2"	"boat_ferry_piece01_destruct02"
"2146865249"	"RigidModels\\Buildings\\plains_village_buildings_large_house_04\\Plains_village_Buildings_large_house_04_piece01_destruct01.rigid_model_v2"	"1_1"	"plains_village_buildings_large_house_04_piece01_destruct01"
"2146865257"	"RigidModels\\Buildings\\plains_village_buildings_large_house_04\\Plains_village_Buildings_large_house_04_piece01_destruct02.rigid_model_v2"	"1_1"	"plains_village_buildings_large_house_04_piece01_destruct02"
"2146865263"	"RigidModels\\Buildings\\plains_village_buildings_large_house_04\\Plains_village_Buildings_large_house_04_piece01_destruct03.rigid_model_v2"	"1_1"	"plains_village_buildings_large_house_04_piece01_destruct03"
"2146865264"	"RigidModels\\Buildings\\castlewood_signalling_beacon\\castleWood_Signalling_Beacon_piece01_destruct01_lod01.rigid_model"	"1_1"	"castlewood_signalling_beacon_piece01_destruct01"
"2146865268"	"RigidModels\\Buildings\\flag_sashimono_date_torn\\flag_sashimono_date_torn_piece03_destruct01.rigid_model_v2"	"1_1"	"flag_sashimono_date_torn_piece03_destruct01"
"2146865278"	"RigidModels\\Buildings\\flag_sashimono_oda\\flag_sashimono_oda_piece17_destruct01.rigid_model_v2"	"1_1"	"flag_sashimono_oda_piece17_destruct01"
"2146865281"	"RigidModels\\Buildings\\compoundwall_wood_high_straight_2m\\compoundwall_wood_high_straight_2m_piece01_destruct01.rigid_model_v2"	"1_1"	"compoundwall_wood_high_straight_2m_piece01_destruct01"
"2146865282"	"RigidModels\\Buildings\\compoundwall_wood_high_noshoot_6m\\compoundwall_wood_high_noshoot_6m_piece01_destruct01.rigid_model_v2"	"1_1"	"compoundwall_wood_high_noshoot_6m_piece01_destruct01"
"2146865286"	"RigidModels\\Buildings\\market_stall_fruit_market\\market_stall_fruit_market_piece01_destruct01.rigid_model_v2"	"1_1"	"market_stall_fruit_market_piece01_destruct01"
"2146865293"	"RigidModels\\Buildings\\samurai_death01\\samurai_death01_piece01_destruct01.rigid_model_v2"	"1_1"	"samurai_death01_piece01_destruct01"
"2146865302"	"RigidModels\\Buildings\\bale_rice_pile\\bale_rice_pile_piece01_destruct01_lod01.rigid_model"	"2_1"	"bale_rice_pile_piece01_destruct01"
"2146865305"	"RigidModels\\Buildings\\bale_rice_pile\\bale_rice_pile_piece01_destruct01_lod03.rigid_model"	"2_2"	"bale_rice_pile_piece01_destruct01"
"2146865309"	"RigidModels\\Buildings\\bale_rice_pile\\bale_rice_pile_piece01_destruct02_lod01.rigid_model"	"2_1"	"bale_rice_pile_piece01_destruct02"
"2146865314"	"RigidModels\\Buildings\\bale_rice_pile\\bale_rice_pile_piece01_destruct02_lod03.rigid_model"	"2_2"	"bale_rice_pile_piece01_destruct02"
"2146865316"	"RigidModels\\Buildings\\castlewood_02b_90corner\\castleWood_02b_90corner_piece01_destruct01_lod01.rigid_model"	"1_1"	"castlewood_02b_90corner_piece01_destruct01"
"2146865324"	"RigidModels\\Buildings\\compoundwall_wood_high_diag_ext_straight_6m2m\\compoundwall_wood_high_diag_EXT_straight_6m2m_piece01_destruct01.rigid_model_v2"	"1_1"	"compoundwall_wood_high_diag_ext_straight_6m2m_piece01_destruct01"
"2146865327"	"RigidModels\\Buildings\\table_no_maps\\Table_No_Maps_piece01_destruct01.rigid_model_v2"	"1_1"	"table_no_maps_piece01_destruct01"
"2146865333"	"RigidModels\\Buildings\\packed_cannon\\packed_cannon_piece01_destruct01.rigid_model_v2"	"1_1"	"packed_cannon_piece01_destruct01"
"2146865341"	"RigidModels\\Buildings\\flag_sashimono_uesugi_torn\\flag_sashimono_uesugi_torn_piece06_destruct01.rigid_model_v2"	"1_1"	"flag_sashimono_uesugi_torn_piece06_destruct01"
"2146865342"	"RigidModels\\Buildings\\memorial_a_large\\memorial_a_large_piece01_destruct01.rigid_model_v2"	"1_1"	"memorial_a_large_piece01_destruct01"
"2146865347"	"RigidModels\\Buildings\\memorial_a_large\\memorial_a_large_piece01_destruct02.rigid_model_v2"	"1_1"	"memorial_a_large_piece01_destruct02"
"2146865353"	"RigidModels\\Buildings\\samurai_death02\\samurai_death02_piece01_destruct01.rigid_model_v2"	"1_1"	"samurai_death02_piece01_destruct01"
"2146865369"	"RigidModels\\Buildings\\cart_with_logs\\cart_with_logs_piece01_destruct01.rigid_model_v2"	"1_1"	"cart_with_logs_piece01_destruct01"
"2146865378"	"RigidModels\\Buildings\\cart_with_logs\\cart_with_logs_piece01_destruct02.rigid_model_v2"	"1_1"	"cart_with_logs_piece01_destruct02"
"2146865384"	"RigidModels\\Buildings\\compoundwall_wood_high_endcap\\compoundwall_wood_high_endcap_piece01_destruct01.rigid_model_v2"	"1_1"	"compoundwall_wood_high_endcap_piece01_destruct01"
"2146865388"	"RigidModels\\Buildings\\shrine_raised\\shrine_raised_piece01_destruct01.rigid_model_v2"	"1_1"	"shrine_raised_piece01_destruct01"
"2146865395"	"RigidModels\\Buildings\\shrine_raised\\shrine_raised_piece01_destruct02.rigid_model_v2"	"1_1"	"shrine_raised_piece01_destruct02"
"2146865399"	"RigidModels\\Buildings\\compound_test_building\\compound_test_building_piece01_destruct01.rigid_model_v2"	"1_1"	"compound_test_building_piece01_destruct01"
"2146865405"	"RigidModels\\Buildings\\compound_test_building\\compound_test_building_piece01_destruct02.rigid_model_v2"	"1_1"	"compound_test_building_piece01_destruct02"
"2146865407"	"RigidModels\\Buildings\\compound_test_building\\compound_test_building_piece01_destruct03.rigid_model_v2"	"1_1"	"compound_test_building_piece01_destruct03"
"2146865412"	"RigidModels\\Buildings\\sign_covered\\sign_covered_piece01_destruct01_lod01.rigid_model"	"2_1"	"sign_covered_piece01_destruct01"
"2146865415"	"RigidModels\\Buildings\\sign_covered\\sign_covered_piece01_destruct01_lod03.rigid_model"	"2_2"	"sign_covered_piece01_destruct01"
"2146865425"	"RigidModels\\Buildings\\sign_covered\\sign_covered_piece01_destruct02_lod01.rigid_model"	"2_1"	"sign_covered_piece01_destruct02"
"2146865426"	"RigidModels\\Buildings\\sign_covered\\sign_covered_piece01_destruct02_lod03.rigid_model"	"2_2"	"sign_covered_piece01_destruct02"
"2146865436"	"RigidModels\\Buildings\\bridge_a_30metre\\Bridge_A_30Metre_piece01_destruct01.rigid_model_v2"	"1_1"	"bridge_a_30metre_piece01_destruct01"
"2146865445"	"RigidModels\\Buildings\\samurai_death03\\samurai_death03_piece01_destruct01.rigid_model_v2"	"1_1"	"samurai_death03_piece01_destruct01"
"2146865450"	"RigidModels\\Buildings\\fmv_castle_01_keep_01\\fmv_castle_01_keep_01_piece19_destruct01.rigid_model_v2"	"1_1"	"fmv_castle_01_keep_01_piece19_destruct01"
"2146865458"	"RigidModels\\Buildings\\net_fishing_conical_large\\net_fishing_conical_large_piece01_destruct01.rigid_model_v2"	"1_1"	"net_fishing_conical_large_piece01_destruct01"
"2146865462"	"RigidModels\\Buildings\\net_fishing_conical_large\\net_fishing_conical_large_piece01_destruct02.rigid_model_v2"	"1_1"	"net_fishing_conical_large_piece01_destruct02"
"2146865471"	"RigidModels\\Buildings\\flag_sashimono_chosokabe\\flag_sashimono_chosokabe_piece12_destruct01.rigid_model_v2"	"1_1"	"flag_sashimono_chosokabe_piece12_destruct01"
"2146865472"	"RigidModels\\Buildings\\samurai_death04\\samurai_death04_piece01_destruct01.rigid_model_v2"	"1_1"	"samurai_death04_piece01_destruct01"
"2146865476"	"RigidModels\\Buildings\\boxes_pile_b_large\\boxes_pile_b_large_piece01_destruct01_lod01.rigid_model"	"2_1"	"boxes_pile_b_large_piece01_destruct01"
"2146865484"	"RigidModels\\Buildings\\boxes_pile_b_large\\boxes_pile_b_large_piece01_destruct01_lod03.rigid_model"	"2_2"	"boxes_pile_b_large_piece01_destruct01"
"2146865488"	"RigidModels\\Buildings\\boxes_pile_b_large\\boxes_pile_b_large_piece01_destruct02_lod01.rigid_model"	"2_1"	"boxes_pile_b_large_piece01_destruct02"
"2146865495"	"RigidModels\\Buildings\\boxes_pile_b_large\\boxes_pile_b_large_piece01_destruct02_lod03.rigid_model"	"2_2"	"boxes_pile_b_large_piece01_destruct02"
"2146865500"	"RigidModels\\Buildings\\boat_fishing_small_b\\boat_fishing_small_B_piece01_destruct01_lod01.rigid_model"	"2_1"	"boat_fishing_small_b_piece01_destruct01"
"2146865504"	"RigidModels\\Buildings\\boat_fishing_small_b\\boat_fishing_small_B_piece01_destruct01_lod03.rigid_model"	"2_2"	"boat_fishing_small_b_piece01_destruct01"
"2146865511"	"RigidModels\\Buildings\\boat_fishing_small_b\\boat_fishing_small_B_piece01_destruct02_lod01.rigid_model"	"2_1"	"boat_fishing_small_b_piece01_destruct02"
"2146865520"	"RigidModels\\Buildings\\boat_fishing_small_b\\boat_fishing_small_B_piece01_destruct02_lod03.rigid_model"	"2_2"	"boat_fishing_small_b_piece01_destruct02"
"2146865524"	"RigidModels\\Buildings\\pontoon_04_dock_a\\Pontoon_04_Dock_A_piece01_destruct01_lod01.rigid_model"	"1_1"	"pontoon_04_dock_a_piece01_destruct01"
"2146865529"	"RigidModels\\Buildings\\boat_rack\\boat_rack_piece01_destruct01.rigid_model_v2"	"1_1"	"boat_rack_piece01_destruct01"
"2146865534"	"RigidModels\\Buildings\\boat_rack\\boat_rack_piece01_destruct02.rigid_model_v2"	"1_1"	"boat_rack_piece01_destruct02"
"2146865538"	"RigidModels\\Buildings\\ship_heavy_bune\\ship_heavy_bune_piece01_destruct01.rigid_model_v2"	"1_1"	"ship_heavy_bune_piece01_destruct01"
"2146865542"	"RigidModels\\Buildings\\bojutsu_parlour\\bojutsu_parlour_piece01_destruct01.rigid_model_v2"	"1_1"	"bojutsu_parlour_piece01_destruct01"
"2146865544"	"RigidModels\\Buildings\\bojutsu_parlour\\bojutsu_parlour_piece01_destruct02.rigid_model_v2"	"1_1"	"bojutsu_parlour_piece01_destruct02"
"2146865549"	"RigidModels\\Buildings\\bojutsu_parlour\\bojutsu_parlour_piece01_destruct03.rigid_model_v2"	"1_1"	"bojutsu_parlour_piece01_destruct03"
"2146865557"	"RigidModels\\Buildings\\bojutsu_parlour\\bojutsu_parlour_piece02_destruct01.rigid_model_v2"	"1_1"	"bojutsu_parlour_piece02_destruct01"
"2146865560"	"RigidModels\\Buildings\\bojutsu_parlour\\bojutsu_parlour_piece02_destruct02.rigid_model_v2"	"1_1"	"bojutsu_parlour_piece02_destruct02"
