version 3, schema advice_levels_tables
Key(string)	Thread_Name(string)	advice_thread_level(int)	points_needed(int)	game_area(string)	category(string)	sub_category(string)	max_repeat_count(int)	repeat_interval(int)	pause_battle(boolean)	priority_level(int)	high_verbosity_only(boolean)	locatable(boolean)	parameter(string)	on_display_script(optstring)	suppressible(boolean)	unknown15(boolean)	unknown16(boolean)	audio_clip(string)	unknown18(string)	unknown19(boolean)
"-679826982"	"0811_bat_tut_rotating_camera"	1	1	"Battle"	"Tutorial"	"1"	1	1	false	1	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"-677574399"	"5090_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-672325220"	"2198_Campaign_Advice_Spy_Network_Advice_Thread"	1	2	"Campaign"	"Features"	"Subterfuge"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-668571742"	"3023_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-666681506"	"3174_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-661101809"	"1145_Campaign_Advice_Trade_Not_Developed_Thread"	1	1	"Campaign"	"Features"	"Trade"	0	5	false	1	false	true	"region"	""	false	false	false	"n"	"campaign_advisor"	false
"-657547391"	"0129_Battle_Advice_Carcass_Shot_Thread"	1	1	"Battle"	"Units"	"Ammo"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"-656639422"	"5025_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-645543295"	"3241_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-645421726"	"3186_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-641255263"	"3210_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-640171047"	"0160_Battle_Advice_Ship_Routing_Thread"	1	1	"Naval Battle"	"Units"	"Naval"	1	0	false	1	true	true	"battle_ship"	""	false	false	false	"n"	"naval_advisor"	false
"-638782490"	"1070_Campaign_Advice_Character_Selected_Thread"	4	12	"Campaign"	"Characters"	"Agents"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-633869936"	"5010_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-633126077"	"3016_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-630535187"	"0172_Battle_Advice_Xebec_Characteristics_Thread"	1	1	"Naval Battle"	"Units"	"Naval"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"naval_advisor"	false
"-624371455"	"1048_Campaign_Advice_UI_Review_Panel_Thread"	2	3	"Campaign"	"UI"	"Panels"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"campaign_advisor"	true
"-622858322"	"0130_Battle_Advice_Quicklime_Shells_Thread"	1	1	"Battle"	"Units"	"Ammo"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"-612288010"	"3182_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-608013080"	"0175_Battle_Advice_Wind_Direction_Thread"	1	1	"Naval Battle"	"UI"	"HUD"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"naval_advisor"	true
"-605849654"	"4064_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-605605398"	"1079a_Campaign_Advice_Right_Click_Details_Thread"	3	8	"Campaign"	"UI"	"Panels"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"campaign_advisor"	true
"-602249089"	"3114_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-600261031"	"2195_Campaign_Advice_Passive_Spying_Thread"	1	1	"Campaign"	"Characters"	"Agents"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	true
"-596065423"	"6079_Campaign_Tutorial_Advise_Build_Farms"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"-595875202"	"1039_Campaign_Advice_UI_Prebattle_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-594899051"	"0056_Battle_Advice_Selective_Targeting_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"-594453008"	"0076_Battle_Advice_Skirmish_Mode_Button_Thread"	1	1	"Battle"	"UI"	"Buttons"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"-593360021"	"0728_ep_2_shroud_3_unlocked"	1	1	"Campaign"	"Episodic"	"1"	100	1	false	0	false	true	"mission"	""	false	false	false	"n"	"campaign_advisor"	false
"-589717981"	"0114_Battle_Advice_Siege_Ladders_Thread"	1	1	"Battle"	"Units"	"Land"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"-587548054"	"3230_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-587485615"	"5161_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-586358453"	"5128_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-573254523"	"6105_Campaign_Tutorial_Advise_Spy"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"-571312680"	"3164_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-569965226"	"0177_Battle_Advice_Line_Astern_Formation_Thread"	1	1	"Naval Battle"	"Units"	"Formations"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"naval_advisor"	true
"-566125267"	"3145_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-561981688"	"5170_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-560362573"	"5249_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-557344569"	"1153_Campaign_Advice_Port_Blockaded_Thread"	1	1	"Campaign"	"Features"	"Blockades"	0	1	false	1	false	true	"port"	""	false	false	false	"n"	"campaign_advisor"	false
"-552646030"	"3007_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-551677166"	"3069_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-551555803"	"4040_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-551508389"	"1072_Campaign_Advice_Character_Selected_Thread"	1	1	"Campaign"	"Characters"	"Agents"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-550746044"	"1117_Campaign_Advice_Merging_Armies_Thread"	1	1	"Campaign"	"Features"	"Merging"	1	0	false	3	true	false	"none"	""	false	false	false	"n"	"campaign_advisor"	true
"-548785089"	"3183_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-547801396"	"0809_bat_tut_first_wave_routed"	1	1	"Battle"	"Tutorial"	"1"	1	1	false	1	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"-542614558"	"4072_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-541819764"	"3244_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-537894077"	"0083_Battle_Advice_Group_Formations_Button_Thread"	1	1	"Battle"	"UI"	"Buttons"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"-535312414"	"5176_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-534090679"	"3080_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-530739308"	"1193_Campaign_Advice_UI_Help_Diplomacy_Thread"	1	1	"Campaign"	"UI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-519238000"	"0306_Battle_Advice_Deployment_Order_Thread"	1	1	"Battle"	"Phases"	"Deployment"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"-515241589"	"0820_bat_tut_rout_enemy_army"	1	1	"Battle"	"Tutorial"	"1"	1	1	false	1	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"-512693646"	"0074_Battle_Advice_Fight_Downhill_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"-509629283"	"1214_Campaign_Advice_Right_Click_Details_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-509475712"	"3240_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-502750454"	"4002_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-494153636"	"3045_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-477820114"	"1048_Campaign_Advice_UI_Review_Panel_Thread"	3	6	"Campaign"	"UI"	"Panels"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"campaign_advisor"	true
"-477803309"	"5033_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-474106108"	"1080_Campaign_Advice_Right_Click_Details_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-470606358"	"3047_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-468652418"	"0731_ep_bat_1_intro"	1	1	"Battle"	"Episodic"	"1"	1	1	false	0	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"-468026476"	"5141_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-466720458"	"5052_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-459377615"	"5227_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-458313467"	"5142_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-453588146"	"1069_Campaign_Advice_Character_Selected_Thread"	4	12	"Campaign"	"Characters"	"Agents"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-450198646"	"1156_Campaign_Advice_Port_Occupied_Thread"	1	1	"Campaign"	"Features"	"Blockades"	0	1	false	1	false	true	"port"	""	false	false	false	"n"	"campaign_advisor"	false
"-447330820"	"5046_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-446767256"	"1122_Campaign_Advice_Warning_Letter_Demands_Thread"	1	1	"Campaign"	"Warnings"	"Demands"	0	2	false	1	false	true	"region"	""	false	false	false	"n"	"campaign_advisor"	false
"-437659323"	"4009_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-434115860"	"5149_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-432607904"	"0151_Battle_Advice_Sinking_Ship_Thread"	1	1	"Naval Battle"	"Units"	"Naval"	1	0	false	1	true	true	"battle_ship"	""	false	false	false	"n"	"naval_advisor"	false
"-428335498"	"1030b_Campaign_Advice_UI_Government_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-427790795"	"3222_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-426685576"	"0099_Battle_Advice_Ambush_Attack_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	2	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"-419721855"	"0006_Battle_Advice_Player_Outnumbered_Thread"	1	1	"Battle"	"Units"	"Tactics"	0	4	false	3	true	false	"none"	""	false	true	false	"n"	"battle_advisor"	false
"-417563101"	"3048_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-417058947"	"5183_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-415261431"	"0747_ep_2_build_shipyard"	1	1	"Campaign"	"Episodic"	"2"	5	1	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-412002932"	"0132_Battle_Advice_Supporting_Squares_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"-405343219"	"0140_Battle_Advice_Select_All_Thread"	1	1	"Battle"	"UI"	"Hotkeys"	1	0	false	3	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"-403132705"	"6057_Campaign_Tutorial_Advise_Travel_Paris"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"-399998258"	"5244_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-398588285"	"5169_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-393224185"	"0021_Battle_Advice_Go_For_The_Throat_Thread"	1	1	"Battle"	"Units"	"Tactics"	1	0	false	3	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"-389996354"	"1030_Campaign_Advice_UI_Government_Panel_Thread"	1	1	"Campaign"	"UI"	"Panels"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	true
"-389760525"	"5152_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-389680608"	"4012_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-388492343"	"1185_Campaign_Advice_Warning_Infrastructure_Thread"	1	5	"Campaign"	"Warnings"	"Infrastructure"	0	5	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-369805175"	"0121_Battle_Advice_Galloper_Guns_Thread"	1	1	"Battle"	"Units"	"Land"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"-369189162"	"3081_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-367778975"	"5146_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-356083489"	"3235_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-339955577"	"0309_Battle_Advice_Rallying_Thread"	1	1	"Battle"	"Features"	"General"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"battle_advisor"	false
"-336704745"	"1048_Campaign_Advice_UI_Review_Panel_Thread"	4	9	"Campaign"	"UI"	"Panels"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"campaign_advisor"	true
"-336187489"	"3082_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-334233371"	"5207_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-332744214"	"1063_Campaign_Advice_Slot_Selected_Thread"	1	1	"Campaign"	"Slots"	"Plantations"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-330970721"	"5021_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-325593809"	"1125_Campaign_Advice_Warning_Bankrupt_Thread"	1	1	"Campaign"	"Warnings"	"Bankruptcy"	0	2	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-324484024"	"1001_Campaign_Advice_Britain_Initial_Turns_Thread"	1	1	"Campaign"	"Factions"	"Initial"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-321940240"	"3103_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-319088558"	"4026_Campaign_Advice_AI_Research_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-311101069"	"6115_Campaign_Tutorial_Advise_Siege_Toulon"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"-308641536"	"1064_Campaign_Advice_Slot_Selected_Thread"	2	4	"Campaign"	"Slots"	"Forts"	1	0	false	1	true	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-308018512"	"1209_Campaign_Advice_UI_Agent_Options_Panel_Thread"	1	1	"Campaign"	"UI"	"Buttons"	1	0	false	1	false	false	"none"	""	false	false	false	"n"	"campaign_advisor"	false
"-304318828"	"6090_Campaign_Tutorial_Advise_Repair_Buildings"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"-302283430"	"5032_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-300958873"	"0170_Battle_Advice_Lineship_Characteristics_Thread"	1	1	"Naval Battle"	"Units"	"Naval"	1	0	false	2	false	false	"none"	""	false	false	false	"n"	"naval_advisor"	true
"-285512861"	"3078_Campaign_Advice_AI_Build_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-281927892"	"6033_Campaign_Tutorial_Advise_Radar"	1	1	"Campaign"	"Tutorial"	"Help"	1	0	false	0	false	false	"none"	""	false	false	false	"n"	"Berthier"	false
"-277830475"	"5071_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-274859241"	"5092_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-272904437"	"5041_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
"-245662021"	"0028_Battle_Advice_Wavy_Line_Formation_Thread"	1	1	"Battle"	"Units"	"Formations"	1	0	false	2	true	false	"none"	""	false	false	false	"n"	"battle_advisor"	true
"-245512357"	"5088_Campaign_Advice_AI_Train_Question_Thread"	1	1	"Campaign"	"AI"	"Help"	0	0	false	0	false	true	"region_slot"	""	false	false	false	"n"	"campaign_advisor"	false
