version 1, schema technology_faction_junctions_tables
Tech_IDRef(string)	Faction_IDRef(string)
"industry_agriculture_selective_breeding"	"thirteen_colonies"
"industry_agriculture_selective_breeding"	"tuscany"
"industry_agriculture_selective_breeding"	"united_states"
"industry_agriculture_selective_breeding"	"venice"
"industry_agriculture_selective_breeding"	"virginia"
"industry_agriculture_selective_breeding"	"virginia_colonists"
"industry_agriculture_selective_breeding"	"westphalia"
"industry_agriculture_selective_breeding"	"wurttemberg"
"industry_agriculture_steam-pumped_land_drainage"	"afghanistan"
"industry_agriculture_steam-pumped_land_drainage"	"american_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"amerind_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"austria"
"industry_agriculture_steam-pumped_land_drainage"	"austrian_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"barbary_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"barbary_states"
"industry_agriculture_steam-pumped_land_drainage"	"bavaria"
"industry_agriculture_steam-pumped_land_drainage"	"britain"
"industry_agriculture_steam-pumped_land_drainage"	"british_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"british_settler_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"chechenya_dagestan"
"industry_agriculture_steam-pumped_land_drainage"	"cherokee"
"industry_agriculture_steam-pumped_land_drainage"	"colombia"
"industry_agriculture_steam-pumped_land_drainage"	"cossack_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"courland"
"industry_agriculture_steam-pumped_land_drainage"	"crimean_khanate"
"industry_agriculture_steam-pumped_land_drainage"	"denmark"
"industry_agriculture_steam-pumped_land_drainage"	"dutch_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"european_settler_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"france"
"industry_agriculture_steam-pumped_land_drainage"	"french_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"french_settler_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"genoa"
"industry_agriculture_steam-pumped_land_drainage"	"georgia"
"industry_agriculture_steam-pumped_land_drainage"	"greece"
"industry_agriculture_steam-pumped_land_drainage"	"greek_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"hannover"
"industry_agriculture_steam-pumped_land_drainage"	"hessen"
"industry_agriculture_steam-pumped_land_drainage"	"holstein_gottorp"
"industry_agriculture_steam-pumped_land_drainage"	"hungary"
"industry_agriculture_steam-pumped_land_drainage"	"huron"
"industry_agriculture_steam-pumped_land_drainage"	"india_settler_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"inuit"
"industry_agriculture_steam-pumped_land_drainage"	"ireland"
"industry_agriculture_steam-pumped_land_drainage"	"iroquoi"
"industry_agriculture_steam-pumped_land_drainage"	"italian_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"khanate_khiva"
"industry_agriculture_steam-pumped_land_drainage"	"knights_stjohn"
"industry_agriculture_steam-pumped_land_drainage"	"louisiana"
"industry_agriculture_steam-pumped_land_drainage"	"mamelukes"
"industry_agriculture_steam-pumped_land_drainage"	"maratha"
"industry_agriculture_steam-pumped_land_drainage"	"maratha_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"mecklenburg"
"industry_agriculture_steam-pumped_land_drainage"	"mexico"
"industry_agriculture_steam-pumped_land_drainage"	"middle_east_settler_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"morocco"
"industry_agriculture_steam-pumped_land_drainage"	"mughal"
"industry_agriculture_steam-pumped_land_drainage"	"mughal_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"mysore"
"industry_agriculture_steam-pumped_land_drainage"	"naples_sicily"
"industry_agriculture_steam-pumped_land_drainage"	"netherlands"
"industry_agriculture_steam-pumped_land_drainage"	"new_spain"
"industry_agriculture_steam-pumped_land_drainage"	"norway"
"industry_agriculture_steam-pumped_land_drainage"	"ottoman_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"ottomans"
"industry_agriculture_steam-pumped_land_drainage"	"papal_states"
"industry_agriculture_steam-pumped_land_drainage"	"persian_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"piedmont_savoy"
"industry_agriculture_steam-pumped_land_drainage"	"pirates"
"industry_agriculture_steam-pumped_land_drainage"	"plains"
"industry_agriculture_steam-pumped_land_drainage"	"poland_lithuania"
"industry_agriculture_steam-pumped_land_drainage"	"portugal"
"industry_agriculture_steam-pumped_land_drainage"	"portugese_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"powhatan"
"industry_agriculture_steam-pumped_land_drainage"	"prussia"
"industry_agriculture_steam-pumped_land_drainage"	"prussian_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"pueblo"
"industry_agriculture_steam-pumped_land_drainage"	"punjab"
"industry_agriculture_steam-pumped_land_drainage"	"quebec"
"industry_agriculture_steam-pumped_land_drainage"	"russia"
"industry_agriculture_steam-pumped_land_drainage"	"safavids"
"industry_agriculture_steam-pumped_land_drainage"	"saxony"
"industry_agriculture_steam-pumped_land_drainage"	"scandinavian_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"scotland"
"industry_agriculture_steam-pumped_land_drainage"	"sikh_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"slavic_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"spain"
"industry_agriculture_steam-pumped_land_drainage"	"spanish_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"spanish_settler_rebels"
"industry_agriculture_steam-pumped_land_drainage"	"sweden"
"industry_agriculture_steam-pumped_land_drainage"	"swiss_confederation"
"industry_agriculture_steam-pumped_land_drainage"	"thirteen_colonies"
"industry_agriculture_steam-pumped_land_drainage"	"tuscany"
"industry_agriculture_steam-pumped_land_drainage"	"united_states"
"industry_agriculture_steam-pumped_land_drainage"	"venice"
"industry_agriculture_steam-pumped_land_drainage"	"virginia"
"industry_agriculture_steam-pumped_land_drainage"	"virginia_colonists"
"industry_agriculture_steam-pumped_land_drainage"	"westphalia"
"industry_agriculture_steam-pumped_land_drainage"	"wurttemberg"
"industry_agriculture_threshing_machine"	"afghanistan"
"industry_agriculture_threshing_machine"	"american_rebels"
"industry_agriculture_threshing_machine"	"amerind_rebels"
"industry_agriculture_threshing_machine"	"austria"
"industry_agriculture_threshing_machine"	"austrian_rebels"
"industry_agriculture_threshing_machine"	"barbary_rebels"
"industry_agriculture_threshing_machine"	"barbary_states"
"industry_agriculture_threshing_machine"	"bavaria"
"industry_agriculture_threshing_machine"	"britain"
"industry_agriculture_threshing_machine"	"british_rebels"
"industry_agriculture_threshing_machine"	"british_settler_rebels"
"industry_agriculture_threshing_machine"	"chechenya_dagestan"
"industry_agriculture_threshing_machine"	"cherokee"
"industry_agriculture_threshing_machine"	"colombia"
"industry_agriculture_threshing_machine"	"cossack_rebels"
"industry_agriculture_threshing_machine"	"courland"
"industry_agriculture_threshing_machine"	"crimean_khanate"
"industry_agriculture_threshing_machine"	"denmark"
"industry_agriculture_threshing_machine"	"dutch_rebels"
"industry_agriculture_threshing_machine"	"european_settler_rebels"
"industry_agriculture_threshing_machine"	"france"
"industry_agriculture_threshing_machine"	"french_rebels"
"industry_agriculture_threshing_machine"	"french_settler_rebels"
"industry_agriculture_threshing_machine"	"genoa"
"industry_agriculture_threshing_machine"	"georgia"
"industry_agriculture_threshing_machine"	"greece"
"industry_agriculture_threshing_machine"	"greek_rebels"
"industry_agriculture_threshing_machine"	"hannover"
"industry_agriculture_threshing_machine"	"hessen"
"industry_agriculture_threshing_machine"	"holstein_gottorp"
"industry_agriculture_threshing_machine"	"hungary"
"industry_agriculture_threshing_machine"	"huron"
"industry_agriculture_threshing_machine"	"india_settler_rebels"
"industry_agriculture_threshing_machine"	"inuit"
"industry_agriculture_threshing_machine"	"ireland"
"industry_agriculture_threshing_machine"	"iroquoi"
"industry_agriculture_threshing_machine"	"italian_rebels"
"industry_agriculture_threshing_machine"	"khanate_khiva"
"industry_agriculture_threshing_machine"	"knights_stjohn"
"industry_agriculture_threshing_machine"	"louisiana"
"industry_agriculture_threshing_machine"	"mamelukes"
"industry_agriculture_threshing_machine"	"maratha"
"industry_agriculture_threshing_machine"	"maratha_rebels"
"industry_agriculture_threshing_machine"	"mecklenburg"
"industry_agriculture_threshing_machine"	"mexico"
"industry_agriculture_threshing_machine"	"middle_east_settler_rebels"
"industry_agriculture_threshing_machine"	"morocco"
"industry_agriculture_threshing_machine"	"mughal"
"industry_agriculture_threshing_machine"	"mughal_rebels"
"industry_agriculture_threshing_machine"	"mysore"
"industry_agriculture_threshing_machine"	"naples_sicily"
"industry_agriculture_threshing_machine"	"netherlands"
"industry_agriculture_threshing_machine"	"new_spain"
"industry_agriculture_threshing_machine"	"norway"
"industry_agriculture_threshing_machine"	"ottoman_rebels"
"industry_agriculture_threshing_machine"	"ottomans"
"industry_agriculture_threshing_machine"	"papal_states"
"industry_agriculture_threshing_machine"	"persian_rebels"
"industry_agriculture_threshing_machine"	"piedmont_savoy"
"industry_agriculture_threshing_machine"	"pirates"
"industry_agriculture_threshing_machine"	"plains"
"industry_agriculture_threshing_machine"	"poland_lithuania"
"industry_agriculture_threshing_machine"	"portugal"
"industry_agriculture_threshing_machine"	"portugese_rebels"
"industry_agriculture_threshing_machine"	"powhatan"
"industry_agriculture_threshing_machine"	"prussia"
"industry_agriculture_threshing_machine"	"prussian_rebels"
"industry_agriculture_threshing_machine"	"pueblo"
"industry_agriculture_threshing_machine"	"punjab"
"industry_agriculture_threshing_machine"	"quebec"
"industry_agriculture_threshing_machine"	"russia"
"industry_agriculture_threshing_machine"	"safavids"
"industry_agriculture_threshing_machine"	"saxony"
"industry_agriculture_threshing_machine"	"scandinavian_rebels"
"industry_agriculture_threshing_machine"	"scotland"
"industry_agriculture_threshing_machine"	"sikh_rebels"
"industry_agriculture_threshing_machine"	"slavic_rebels"
"industry_agriculture_threshing_machine"	"spain"
"industry_agriculture_threshing_machine"	"spanish_rebels"
"industry_agriculture_threshing_machine"	"spanish_settler_rebels"
"industry_agriculture_threshing_machine"	"sweden"
"industry_agriculture_threshing_machine"	"swiss_confederation"
"industry_agriculture_threshing_machine"	"thirteen_colonies"
"industry_agriculture_threshing_machine"	"tuscany"
"industry_agriculture_threshing_machine"	"united_states"
"industry_agriculture_threshing_machine"	"venice"
"industry_agriculture_threshing_machine"	"virginia"
"industry_agriculture_threshing_machine"	"virginia_colonists"
"industry_agriculture_threshing_machine"	"westphalia"
"industry_agriculture_threshing_machine"	"wurttemberg"
"industry_metal_basic_steam_pump"	"afghanistan"
"industry_metal_basic_steam_pump"	"american_rebels"
"industry_metal_basic_steam_pump"	"amerind_rebels"
"industry_metal_basic_steam_pump"	"austria"
"industry_metal_basic_steam_pump"	"austrian_rebels"
"industry_metal_basic_steam_pump"	"barbary_rebels"
"industry_metal_basic_steam_pump"	"barbary_states"
"industry_metal_basic_steam_pump"	"bavaria"
"industry_metal_basic_steam_pump"	"britain"
"industry_metal_basic_steam_pump"	"british_rebels"
"industry_metal_basic_steam_pump"	"british_settler_rebels"
"industry_metal_basic_steam_pump"	"chechenya_dagestan"
"industry_metal_basic_steam_pump"	"cherokee"
"industry_metal_basic_steam_pump"	"colombia"
"industry_metal_basic_steam_pump"	"cossack_rebels"
"industry_metal_basic_steam_pump"	"courland"
"industry_metal_basic_steam_pump"	"crimean_khanate"
"industry_metal_basic_steam_pump"	"denmark"
"industry_metal_basic_steam_pump"	"dutch_rebels"
"industry_metal_basic_steam_pump"	"european_settler_rebels"
"industry_metal_basic_steam_pump"	"france"
"industry_metal_basic_steam_pump"	"french_rebels"
"industry_metal_basic_steam_pump"	"french_settler_rebels"
"industry_metal_basic_steam_pump"	"genoa"
"industry_metal_basic_steam_pump"	"georgia"
"industry_metal_basic_steam_pump"	"greece"
"industry_metal_basic_steam_pump"	"greek_rebels"
"industry_metal_basic_steam_pump"	"hannover"
"industry_metal_basic_steam_pump"	"hessen"
"industry_metal_basic_steam_pump"	"holstein_gottorp"
"industry_metal_basic_steam_pump"	"hungary"
"industry_metal_basic_steam_pump"	"huron"
"industry_metal_basic_steam_pump"	"india_settler_rebels"
"industry_metal_basic_steam_pump"	"inuit"
"industry_metal_basic_steam_pump"	"ireland"
"industry_metal_basic_steam_pump"	"iroquoi"
"industry_metal_basic_steam_pump"	"italian_rebels"
"industry_metal_basic_steam_pump"	"khanate_khiva"
"industry_metal_basic_steam_pump"	"knights_stjohn"
"industry_metal_basic_steam_pump"	"louisiana"
"industry_metal_basic_steam_pump"	"mamelukes"
"industry_metal_basic_steam_pump"	"maratha"
"industry_metal_basic_steam_pump"	"maratha_rebels"
"industry_metal_basic_steam_pump"	"mecklenburg"
"industry_metal_basic_steam_pump"	"mexico"
"industry_metal_basic_steam_pump"	"middle_east_settler_rebels"
"industry_metal_basic_steam_pump"	"morocco"
"industry_metal_basic_steam_pump"	"mughal"
"industry_metal_basic_steam_pump"	"mughal_rebels"
"industry_metal_basic_steam_pump"	"mysore"
"industry_metal_basic_steam_pump"	"naples_sicily"
"industry_metal_basic_steam_pump"	"netherlands"
"industry_metal_basic_steam_pump"	"new_spain"
"industry_metal_basic_steam_pump"	"norway"
"industry_metal_basic_steam_pump"	"ottoman_rebels"
"industry_metal_basic_steam_pump"	"ottomans"
"industry_metal_basic_steam_pump"	"papal_states"
"industry_metal_basic_steam_pump"	"persian_rebels"
"industry_metal_basic_steam_pump"	"piedmont_savoy"
"industry_metal_basic_steam_pump"	"pirates"
"industry_metal_basic_steam_pump"	"plains"
"industry_metal_basic_steam_pump"	"poland_lithuania"
"industry_metal_basic_steam_pump"	"portugal"
"industry_metal_basic_steam_pump"	"portugese_rebels"
"industry_metal_basic_steam_pump"	"powhatan"
"industry_metal_basic_steam_pump"	"prussia"
"industry_metal_basic_steam_pump"	"prussian_rebels"
"industry_metal_basic_steam_pump"	"pueblo"
"industry_metal_basic_steam_pump"	"punjab"
"industry_metal_basic_steam_pump"	"quebec"
"industry_metal_basic_steam_pump"	"russia"
"industry_metal_basic_steam_pump"	"safavids"
"industry_metal_coke_blast_furnace"	"british_settler_rebels"
"industry_metal_coke_blast_furnace"	"chechenya_dagestan"
