version 1, schema message_event_strings_tables
Event_IDRef(string)	Region_IDRef(string)	Message(string)	Message_Image(string)	Message_Type(string)	unknown1(boolean)	unknown2(boolean)	Message_Icon(string)	unknown3(string)
"your_spy_assassinated"	"european"	"spy_4"	"Spy_Mission_Unsuccessful_eu2.tga"	"standard"	false	true	"assassination.tga"	"Spy_Mission_Unsuccessful_eu2.tga"
"your_spy_detected_escape"	"egy_european"	"spy_5"	"highwayman.tga"	"standard"	false	true	"character.tga"	"highwayman.tga"
"your_spy_detected_escape"	"egy_middle_east"	"spy_5"	"highwayman-ottoman.tga"	"standard"	false	true	"character.tga"	"highwayman-ottoman.tga"
"your_spy_detected_escape"	"european"	"spy_5"	"highwayman.tga"	"standard"	false	true	"character.tga"	"highwayman.tga"
"your_spy_detected_escape"	"middle_east"	"spy_5"	"highwayman-ottoman.tga"	"standard"	false	true	"character.tga"	"highwayman-ottoman.tga"
"your_spy_detected_escape_army_sabotage"	"egy_european"	"nap_enemy_army_sabotaged_fail"	"highwayman.tga"	"sabotage"	false	true	"character.tga"	"highwayman.tga"
"your_spy_detected_escape_army_sabotage"	"egy_middle_east"	"nap_enemy_army_sabotaged_fail"	"highwayman-ottoman.tga"	"sabotage"	false	true	"character.tga"	"highwayman.tga"
"your_spy_detected_escape_army_sabotage"	"european"	"nap_enemy_army_sabotaged_fail"	"highwayman.tga"	"sabotage"	false	true	"character.tga"	"highwayman.tga"
"your_spy_detected_escape_army_sabotage"	"middle_east"	"nap_enemy_army_sabotaged_fail"	"highwayman-ottoman.tga"	"sabotage"	false	true	"character.tga"	"highwayman.tga"
"your_spy_detected_execute"	"egy_european"	"spy_6"	"execution.tga"	"standard"	false	true	"gravestone.tga"	"execution.tga"
"your_spy_detected_execute"	"egy_middle_east"	"spy_6"	"Spy_Mission_Unsuccessful_ot.tga"	"standard"	false	true	"gravestone.tga"	"Spy_Mission_Unsuccessful_ot.tga"
"your_spy_detected_execute"	"european"	"spy_6"	"execution.tga"	"standard"	false	true	"gravestone.tga"	"execution.tga"
"your_spy_detected_execute"	"middle_east"	"spy_6"	"Spy_Mission_Unsuccessful_ot.tga"	"standard"	false	true	"gravestone.tga"	"Spy_Mission_Unsuccessful_ot.tga"
"your_spy_detected_execute_army_sabotage"	"egy_european"	"nap_enemy_army_sabotaged_critical_fail"	"execution.tga"	"sabotage"	false	true	"gravestone.tga"	"execution.tga"
"your_spy_detected_execute_army_sabotage"	"egy_middle_east"	"nap_enemy_army_sabotaged_critical_fail"	"Spy_Mission_Unsuccessful_ot.tga"	"sabotage"	false	true	"gravestone.tga"	"execution.tga"
"your_spy_detected_execute_army_sabotage"	"european"	"nap_enemy_army_sabotaged_critical_fail"	"execution.tga"	"sabotage"	false	true	"gravestone.tga"	"execution.tga"
"your_spy_detected_execute_army_sabotage"	"middle_east"	"nap_enemy_army_sabotaged_critical_fail"	"Spy_Mission_Unsuccessful_ot.tga"	"sabotage"	false	true	"gravestone.tga"	"execution.tga"
"your_spy_successful_army_sabotage"	"egy_european"	"nap_enemy_army_sabotaged_success"	"nap_army_subverted.tga"	"sabotage"	false	true	"sabotage.tga"	"highwayman.tga"
"your_spy_successful_army_sabotage"	"egy_middle_east"	"nap_enemy_army_sabotaged_success"	"nap_army_subverted_ot.tga"	"sabotage"	false	true	"sabotage.tga"	"highwayman.tga"
"your_spy_successful_army_sabotage"	"european"	"nap_enemy_army_sabotaged_success"	"nap_army_subverted.tga"	"sabotage"	false	true	"sabotage.tga"	"highwayman.tga"
"your_spy_successful_army_sabotage"	"middle_east"	"nap_enemy_army_sabotaged_success"	"nap_army_subverted_ot.tga"	"sabotage"	false	true	"sabotage.tga"	"highwayman.tga"
"your_spy_successful_assassination"	"egy_european"	"spy_7"	"spy_assassinated.tga"	"assassination"	false	true	"assassination.tga"	"spy_assassinated.tga"
"your_spy_successful_assassination"	"egy_middle_east"	"spy_7"	"spy_assassinated.tga"	"assassination"	false	true	"assassination.tga"	"spy_assassinated.tga"
"your_spy_successful_assassination"	"european"	"spy_7"	"spy_assassinated.tga"	"assassination"	false	true	"assassination.tga"	"spy_assassinated.tga"
"your_spy_successful_assassination"	"indian"	"spy_7"	"spy_assassinated.tga"	"assassination"	false	true	"assassination.tga"	"spy_assassinated.tga"
"your_spy_successful_assassination"	"middle_east"	"spy_7"	"spy_assassinated.tga"	"assassination"	false	true	"assassination.tga"	"spy_assassinated.tga"
"your_spy_successful_sabotage"	"egy_european"	"spy_8"	"fire-2b.tga"	"sabotage"	false	true	"sabotage.tga"	"fire-2b.tga"
"your_spy_successful_sabotage"	"egy_middle_east"	"spy_8"	"fire-2b.tga"	"sabotage"	false	true	"sabotage.tga"	"fire-2b.tga"
"your_spy_successful_sabotage"	"european"	"spy_8"	"fire-2b.tga"	"sabotage"	false	true	"sabotage.tga"	"fire-2b.tga"
"your_spy_successful_spying"	"egy_european"	"spy_9"	"pre_sabotage_eu.tga"	"standard"	false	true	"espionage.tga"	"pre_sabotage_eu.tga"
"your_spy_successful_spying"	"egy_middle_east"	"spy_9"	"Spy_Mission_Successful_ot.tga"	"standard"	false	true	"espionage.tga"	"Spy_Mission_Successful_ot.tga"
"your_spy_successful_spying"	"european"	"spy_9"	"pre_sabotage_eu.tga"	"standard"	false	true	"espionage.tga"	"pre_sabotage_eu.tga"
"your_spy_successful_spying"	"middle_east"	"spy_9"	"Spy_Mission_Successful_ot.tga"	"standard"	false	true	"espionage.tga"	"Spy_Mission_Successful_ot.tga"
"your_throne_disputed"	"egy_european"	"war_of_succession_1"	"pre-battle-eu.tga"	"standard"	false	true	"army.tga"	"pre-battle-eu.tga"
"your_throne_disputed"	"egy_middle_east"	"war_of_succession_1"	"pre-battle-ott.tga"	"standard"	false	true	"army.tga"	"pre-battle-ott.tga"
"your_throne_disputed"	"european"	"war_of_succession_1"	"pre-battle-eu.tga"	"standard"	false	true	"army.tga"	"pre-battle-eu.tga"
"your_throne_disputed"	"indian"	"war_of_succession_1"	"pre-battle-indina.tga"	"standard"	false	true	"army.tga"	"pre-battle-indina.tga"
"your_throne_disputed"	"middle_east"	"war_of_succession_1"	"pre-battle-ott.tga"	"standard"	false	true	"army.tga"	"pre-battle-ott.tga"
"your_trade_route_raided"	"egy_european"	"trade_4"	"pirates afterwin.tga"	"standard"	false	true	"pirate_raid.tga"	"pirates afterwin.tga"
"your_trade_route_raided"	"egy_middle_east"	"trade_4"	"pirates afterwin.tga"	"standard"	false	true	"pirate_raid.tga"	"pirates afterwin.tga"
"your_trade_route_raided"	"european"	"trade_4"	"pirates afterwin.tga"	"standard"	false	true	"pirate_raid.tga"	"pirates afterwin.tga"
"your_trade_route_raided_land"	"egy_european"	"trade_7_nap"	"new general-eu.tga"	"standard"	false	true	"pirate_raid.tga"	"new general-eu.tga"
"your_trade_route_raided_land"	"egy_middle_east"	"trade_7_nap"	"new general-ot.tga"	"standard"	false	true	"pirate_raid.tga"	"new general-ot.tga"
"your_trade_route_raided_land"	"european"	"trade_7_nap"	"new general-eu.tga"	"standard"	false	true	"pirate_raid.tga"	"new general-eu.tga"
"campmap_impending_deadline_twenty"	"european"	"campmap_impending_deadline_twenty_text"	"biggest-army.tga.tga"	"standard"	false	true	"news.tga"	"biggest-army.tga.tga"
"campmap_impending_deadline_twenty"	"egy_middle_east"	"campmap_impending_deadline_twenty_text"	"biggest-army-ottoman.tga"	"standard"	false	true	"news.tga"	"biggest-army-ottoman.tga"
"campmap_impending_deadline_twenty"	"egy_european"	"campmap_impending_deadline_twenty_text"	"biggest-army.tga.tga"	"standard"	false	true	"news.tga"	"biggest-army.tga.tga"
"campmap_impending_deadline_twenty"	"middle_east"	"campmap_impending_deadline_twenty_text"	"biggest-army-ottoman.tga"	"standard"	false	true	"news.tga"	"biggest-army-ottoman.tga"
"your_spy_detected_escape_army_harrass"	"european"	"nap_enemy_army_harrass_fail"	"highwayman.tga"	"sabotage"	false	true	"character.tga"	"highwayman.tga"
"your_spy_detected_execute_army_harrass"	"european"	"nap_enemy_army_harrass_critical_fail"	"execution.tga"	"sabotage"	false	true	"gravestone.tga"	"execution.tga"
"your_spy_successful_army_harrass"	"european"	"nap_enemy_army_harrass_success"	"nap_army_subverted.tga"	"sabotage"	false	true	"sabotage.tga"	"highwayman.tga"
"spy_detected_escape_army_harrass"	"european"	"nap_your_army_harrass_fail"	"highwayman.tga"	"sabotage"	false	true	"character.tga"	"highwayman.tga"
"spy_detected_execute_army_harrass"	"european"	"nap_your_army_harrass_critical_fail"	"execution.tga"	"sabotage"	false	true	"gravestone.tga"	"execution.tga"
"spy_successful_army_harrass"	"european"	"nap_your_army_harrass_success"	"nap_army_subverted.tga"	"sabotage"	false	true	"sabotage.tga"	"highwayman.tga"
"mission_spa_france_capture_valencia_success"	"european"	"mission_spa_france_capture_valencia_success"	"War_Declaration.tga"	"standard"	false	true	"missions.tga"	"goverment.tga"
"mission_spa_spain_build_merchantman_success"	"european"	"mission_spa_spain_build_merchantman_success"	"industry-2.tga"	"standard"	false	true	"missions.tga"	"goverment.tga"
"mission_spa_britain_capture_beira_success"	"european"	"mission_spa_britain_capture_beira_success"	"War_Declaration.tga"	"standard"	false	true	"missions.tga"	"goverment.tga"
"mission_spa_britain_build_college_success"	"european"	"mission_spa_britain_build_college_success"	"nap_college1.tga"	"standard"	false	true	"missions.tga"	"goverment.tga"
"mission_spa_france_contra_guerrilla_success"	"european"	"mission_spa_france_contra_guerrilla_success"	"prebattle_ambush_european.tga"	"standard"	false	true	"missions.tga"	"goverment.tga"
"mission_spa_spain_capture_madrid_success"	"european"	"mission_spa_spain_capture_madrid_success"	"War_Declaration.tga"	"standard"	false	true	"missions.tga"	"goverment.tga"
"mission_spa_france_recapture_madrid_success"	"european"	"mission_spa_france_recapture_madrid_success"	"War_Declaration.tga"	"standard"	false	true	"missions.tga"	"goverment.tga"
"mission_spa_britain_capture_santander_success"	"european"	"mission_spa_britain_capture_santander_success"	"blockade2.tga"	"standard"	false	true	"missions.tga"	"goverment.tga"
"mission_spa_britain_capture_madrid_success"	"european"	"mission_spa_britain_capture_madrid_success"	"new-nation.tga"	"standard"	false	true	"missions.tga"	"goverment.tga"
"mission_spa_spain_sabotage_building_success"	"european"	"mission_spa_spain_sabotage_building_success"	"fire-2b.tga"	"standard"	false	true	"missions.tga"	"goverment.tga"
"mission_spa_britain_anti_french_sentiment_success"	"european"	"mission_spa_britain_anti_french_sentiment_success"	"strike-eu.tga"	"standard"	false	true	"missions.tga"	"goverment.tga"
"mission_spa_britain_sabotage_building_success"	"european"	"mission_spa_britain_sabotage_building_success"	"fire-2b.tga"	"standard"	false	true	"missions.tga"	"goverment.tga"
"mission_spa_france_build_merchantman_success"	"european"	"mission_spa_france_build_merchantman_success"	"industry-2.tga"	"standard"	false	true	"missions.tga"	"goverment.tga"
"mission_spa_france_restore_order_success"	"european"	"mission_spa_france_restore_order_success"	"new-nation.tga"	"standard"	false	true	"missions.tga"	"goverment.tga"
"mission_spa_france_sabotage_building_success"	"european"	"mission_spa_france_sabotage_building_success"	"fire-2b.tga"	"standard"	false	true	"missions.tga"	"goverment.tga"
"mission_spa_britain_infiltrate_salamanca_success"	"european"	"mission_spa_britain_infiltrate_salamanca_success"	"Spy_Mission_Successful_Eu.tga"	"standard"	false	true	"missions.tga"	"goverment.tga"
"mission_spa_spain_anti_french_propaganda_success"	"european"	"mission_spa_spain_anti_french_propaganda_success"	"strike-eu.tga"	"standard"	false	true	"missions.tga"	"goverment.tga"
"spa_region_given_liberated"	"european"	"spa_region_given_liberated"	"new-nation.tga"	"standard"	false	false	"news.tga"	"new-nation.tga"
"spa_region_given_rebelled"	"european"	"spa_region_given_rebelled"	"new-nation.tga"	"standard"	false	false	"news.tga"	"new-nation.tga"
"campmap_impending_deadline_spain"	"european"	"campmap_impending_deadline_text_spain"	"biggest-army.tga.tga"	"standard"	false	true	"news.tga"	"biggest-army.tga.tga"
"campmap_impending_deadline_twenty_spain"	"european"	"campmap_impending_deadline_twenty_text_spain"	"biggest-army.tga.tga"	"standard"	false	true	"news.tga"	"biggest-army.tga.tga"
"spain_mili_fund_spa_por_peace"	"european"	"spain_mili_fund_spa_por_peace"	"vault.tga"	"standard"	false	true	"money.tga"	"vault.tga"
"spain_mili_fund_spa_por_war"	"european"	"spain_mili_fund_spa_por_war"	"vault.tga"	"standard"	false	true	"money.tga"	"vault.tga"
"spain_mili_fund_britain"	"european"	"spain_mili_fund_britain"	"vault.tga"	"standard"	false	true	"money.tga"	"vault.tga"
"spain_mili_fund_france"	"european"	"spain_mili_fund_france"	"vault.tga"	"standard"	false	true	"money.tga"	"vault.tga"
